condition,reaction_id,reaction_name,flux,subsystem,equation
glucose_low_o2,ALCD2ir,Alcohol dehydrogenase  reverse rxn  acetaldehyde   ethanol,13.675920926386764,,acald_c + h_c + nadh_c --> etoh_c + nad_c
glucose_low_o2,3C3HMPtm,2 Isopropylmalate transport  diffusion  mitochondrial,-0.1129625409645124,,3c3hmp_c <=> 3c3hmp_m
glucose_low_o2,ADK1,Adenylate kinase,0.5941890633162865,,amp_c + atp_c <=> 2.0 adp_c
glucose_low_o2,ALDD2y,"Aldehyde dehydrogenase (acetaldehyde, NADP)",0.17287384811702955,,acald_c + h2o_c + nadp_c --> ac_c + 2.0 h_c + nadph_c
glucose_low_o2,ADNK1,Adenosine kinase,0.007126853967734081,,adn_c + atp_c --> adp_c + amp_c + h_c
glucose_low_o2,ADSK,Adenylyl-sulfate kinase,0.021837900125730635,,aps_c + atp_c --> adp_c + h_c + paps_c
glucose_low_o2,ADSL1r,Adenylsuccinate lyase,0.04417124999252585,,dcamp_c <=> amp_c + fum_c
glucose_low_o2,ADSL2r,Adenylosuccinate lyase,0.03772659220672997,,25aics_c <=> aicar_c + fum_c
glucose_low_o2,ADSS,Adenylosuccinate synthase,0.04417124999252585,,asp__L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 2.0 h_c + pi_c
glucose_low_o2,ANPRT,Anthranilate phosphoribosyltransferase,0.010823671266505238,,anth_c + prpp_c --> ppi_c + pran_c
glucose_low_o2,ATPtm_H,ADPATP transporter  mitochondrial,11.897366629883983,,adp_c + atp_m + h_c --> adp_m + atp_c + h_m
glucose_low_o2,ANS,Anthranilate synthase,0.010823671266505238,,chor_c + gln__L_c --> anth_c + glu__L_c + h_c + pyr_c
glucose_low_o2,BPNT,"3',5'-bisphosphate nucleotidase",0.021837900125730635,,h2o_c + pap_c --> amp_c + pi_c
glucose_low_o2,C14STR,C 14 sterol reductase,0.0008384534079687155,,44mctr_c + h_c + nadph_c --> 44mzym_c + nadp_c
glucose_low_o2,C24STRer,C s24 sterol reductase  endoplamic reticular,0.00026678062980822764,,ergtetrol_r + h_r + nadph_r --> ergst_r + nadp_r
glucose_low_o2,C3STDH1,C 3 sterol dehydrogenase  4 methylzymosterol,0.0008384534079687155,,4mzym_int1_c + nad_c --> 4mzym_int2_c + co2_c + h_c + nadh_c
glucose_low_o2,ARGSL,Argininosuccinate lyase,0.06124521030026027,,argsuc_c <=> arg__L_c + fum_c
glucose_low_o2,ARGSS,Argininosuccinate synthase,0.06124521030026027,,asp__L_c + atp_c + citr__L_c <=> amp_c + argsuc_c + h_c + ppi_c
glucose_low_o2,ASAD,Aspartate-semialdehyde dehydrogenase,-0.16570888262945344,,aspsa_c + nadp_c + pi_c <-- 4pasp_c + h_c + nadph_c
glucose_low_o2,C3STDH2,C 3 sterol dehydrogenase  zymosterol,0.0008384534079687155,,nad_c + zym_int1_c --> co2_c + h_c + nadh_c + zym_int2_c
glucose_low_o2,C3STKR1,C 3 sterol keto reductase  4 methylzymosterol,0.0008384534079687155,,4mzym_int2_c + h_c + nadph_c --> 4mzym_c + nadp_c
glucose_low_o2,C3STKR2,C 3 sterol keto reductase  zymosterol,0.0008384534079687155,,h_c + nadph_c + zym_int2_c --> nadp_c + zymst_c
glucose_low_o2,C4STMO1,C 4 sterol methyl oxidase  4 4 dimethylzymosterol,0.0008384534079687155,,44mzym_c + 3.0 h_c + 3.0 nadph_c + 3.0 o2_c --> 4mzym_int1_c + 4.0 h2o_c + 3.0 nadp_c
glucose_low_o2,C4STMO2,C 4 sterol methyl oxidase  4 methylzymosterol,0.0008384534079687155,,4mzym_c + 3.0 h_c + 3.0 nadph_c + 3.0 o2_c --> 4.0 h2o_c + 3.0 nadp_c + zym_int1_c
glucose_low_o2,ASNS1,Asparagine synthase (glutamine-hydrolysing),0.038759414359281076,,asp__L_c + atp_c + gln__L_c + h2o_c --> amp_c + asn__L_c + glu__L_c + h_c + ppi_c
glucose_low_o2,ASPCT,Aspartate carbamoyltransferase,0.04215133950969992,,asp__L_c + cbp_c --> cbasp_c + h_c + pi_c
glucose_low_o2,ASPK,Aspartate kinase,0.16570888262945344,,asp__L_c + atp_c --> 4pasp_c + adp_c
glucose_low_o2,CBPS,Carbamoyl-phosphate synthase (glutamine-hydrolysing),0.10339654980996019,,2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + 2.0 h_c + pi_c
glucose_low_o2,ASPTAm,Aspartate transaminase,-0.5031444566664472,,akg_m + asp__L_m <=> glu__L_m + oaa_m
glucose_low_o2,3MOBtm,3 methyl 2 oxobutanoate transport  diffusion  mitochondrial,-0.10084307806751006,,3mob_c <=> 3mob_m
glucose_low_o2,ASPt2m,Aspartate mitochondrial transport via proton symport,-0.5031444566664472,,asp__L_c + h_c <=> asp__L_m + h_m
glucose_low_o2,ATPM,ATP maintenance requirement,1.0,,atp_c + h2o_c --> adp_c + h_c + pi_c
glucose_low_o2,ATPPRT,ATP phosphoribosyltransferase,0.025267936794693562,,atp_c + prpp_c --> ppi_c + prbatp_c
glucose_low_o2,ATPS3m,ATP synthase  mitochondrial,10.725168630650273,,adp_m + 3.0 h_c + pi_m --> atp_m + h2o_m + 2.0 h_m
glucose_low_o2,CITtbm,Citrate transport  mitochondrial,-0.10072874351187797,,cit_c + pep_m <=> cit_m + pep_c
glucose_low_o2,3MOPtm,3 Methyl 2 oxopentanoate transport  diffusion  mitochondrial,0.31732233792438547,,3mop_c <=> 3mop_m
glucose_low_o2,CHLSTI,Cholestenol delta isomerase  lumped reaction,0.00026678062980822764,,amet_c + o2_c + zymst_c --> ahcys_c + ergtetrol_c + 2.0 h2o_c + h_c
glucose_low_o2,CHORM,Chorismate mutase,0.08990507224537272,,chor_c --> pphn_c
glucose_low_o2,CHORS,Chorismate synthase,0.10072874351187797,,3psme_c --> chor_c + pi_c
glucose_low_o2,CO2t,CO2 transporter via diffusion,-18.948134353163454,,co2_e <=> co2_c
glucose_low_o2,CO2tm,CO2 transport  diffusion   mitochondrial,-3.8609714670419737,,co2_c <=> co2_m
glucose_low_o2,COAtim,CoA transporter  mitochondrial   irreversible,0.005030720447812352,,coa_c --> coa_m
glucose_low_o2,CITtam,Citrate transport  mitochondrial,-1.192362803695372,,cit_c + mal__L_m <=> cit_m + mal__L_c
glucose_low_o2,DDPAm,2 deoxy D arabino heptulosonate 7 phosphate synthetase  mitochondrial,0.10072874351187797,,e4p_m + h2o_m + pep_m --> 2dda7p_m + pi_m
glucose_low_o2,DESAT16,Palmitoyl CoA desaturase  n C160CoA   n C161CoA,0.0036282165653918966,,h_c + nadph_c + o2_c + pmtcoa_c --> 2.0 h2o_c + hdcoa_c + nadp_c
glucose_low_o2,DESAT18,Stearoyl CoA desaturase  n C180CoA   n C181CoA,0.00704300862693721,,h_c + nadph_c + o2_c + stcoa_c --> 2.0 h2o_c + nadp_c + odecoa_c
glucose_low_o2,CSm,Citrate synthase,1.6415832727738833,,accoa_m + h2o_m + oaa_m --> cit_m + coa_m + h_m
glucose_low_o2,DESAT18_2,Oleoyl CoA desaturase  n C181CoA   n C182CoA,0.0019208205346192395,,h_c + nadph_c + o2_c + odecoa_c --> 2.0 h2o_c + nadp_c + ocdycacoa_c
glucose_low_o2,DGK1,Deoxyguanylate kinase (dGMP:ATP),-0.0009146764450567805,,atp_c + dgmp_c <=> adp_c + dgdp_c
glucose_low_o2,CTPS1,CTP synthase  NH3,0.017035848789182517,,atp_c + nh4_c + utp_c --> adp_c + ctp_c + 2.0 h_c + pi_c
glucose_low_o2,DHAD1m,Dihydroxy acid dehydratase  2 3 dihydroxy 3 methylbutanoate   mitochondrial,0.21380561903202244,,23dhmb_m --> 3mob_m + h2o_m
glucose_low_o2,DHAD2m,Dihydroxy acid dehydratase  2 3 dihydroxy 3 methylpentanoate   mitochondrial,0.07344089623435068,,23dhmp_m --> 3mop_m + h2o_m
glucose_low_o2,CYOOm,Cytochrome c oxidase  mitochondrial,4.978756639563555,,4.0 focytc_m + 6.0 h_m + o2_m --> 4.0 ficytc_m + 2.0 h2o_m + 6.0 h_c
glucose_low_o2,CYOR_u6m,Ubiquinol 6 cytochrome c reductase,9.95751327912711,,2.0 ficytc_m + 1.5 h_m + q6h2_m --> 2.0 focytc_m + 1.5 h_c + q6_m
glucose_low_o2,DHFR,Dihydrofolate reductase,0.001372014667585171,,dhf_c + h_c + nadph_c --> nadp_c + thf_c
glucose_low_o2,CYSTGL,Cystathionine g lyase,0.002515360223906145,,cyst__L_c + h2o_c --> 2obut_c + cys__L_c + nh4_c
glucose_low_o2,CYSTS,Cystathionine beta synthase,0.002515360223906145,,hcys__L_c + ser__L_c --> cyst__L_c + h2o_c
glucose_low_o2,DHORD4i,Dihydoorotic acid  ubiquinone 6   irreversible,0.04215133950969992,,dhor__S_c + q6_m --> orot_c + q6h2_m
glucose_low_o2,DHORTS,Dihydroorotase,-0.04215133950969992,,dhor__S_c + h2o_c <=> cbasp_c + h_c
glucose_low_o2,DHQS,3-dehydroquinate synthase,0.10072874351187797,,2dda7p_c --> 3dhq_c + pi_c
glucose_low_o2,DHQTi,"3-dehydroquinate dehydratase, irreversible",0.10072874351187797,,3dhq_c --> 3dhsk_c + h2o_c
glucose_low_o2,CYTK1,Cytidylate kinase (CMP),-0.010366333043976845,,atp_c + cmp_c <=> adp_c + cdp_c
glucose_low_o2,DADK,Deoxyadenylate kinase,-0.001372014667585171,,atp_c + damp_c <=> adp_c + dadp_c
glucose_low_o2,DAGPYP_SC,Diacylglycerol pyrophosphate phosphatase  yeast specific,0.0025153602239061466,,h2o_c + 0.01 pa_SC_c --> 0.01 12dgr_SC_c + pi_c
glucose_low_o2,DMATT,Dimethylallyltranstransferase,0.001676906815937431,,dmpp_c + ipdp_c --> grdp_c + ppi_c
glucose_low_o2,DOLPMMer,Dolichyl phosphate mannose  protein mannosyltransferase  endoplasmic reticular,0.30790295831723874,,dolmanp_r --> dolp_r + h_r + mannan_r
glucose_low_o2,DASYN_SC,CDP Diacylglycerol synthetase  yeast specific,0.006669515745205692,,ctp_c + h_c + 0.01 pa_SC_c <=> 0.01 cdpdag_SC_c + ppi_c
glucose_low_o2,DB4PS,"3,4-Dihydroxy-2-butanone-4-phosphate synthase",0.000754608067171844,,ru5p__D_c --> db4p_c + for_c + h_c
glucose_low_o2,DCMPDA,DCMP deaminase,-0.0009146764450567805,,dcmp_c + h2o_c + h_c <=> dump_c + nh4_c
glucose_low_o2,DOLPMTcer,Dolichyl phosphate D mannosyltransferase,0.30790295831723874,,dolp_c + gdpmann_c --> dolmanp_r + gdp_c
glucose_low_o2,DOLPt2er,Dolichol phosphate endoplasmic reticular transport via proton symport,-0.30790295831723874,,dolp_c + h_c <=> dolp_r + h_r
glucose_low_o2,DPMVD,Diphosphomevalonate decarboxylase,0.005030720447812293,,5dpmev_c + atp_c --> adp_c + co2_c + ipdp_c + pi_c
glucose_low_o2,DROPPRy,2 5 diamino 6 ribosylamino 4 3H  pyrimidinone 5  phosphate reductase  nadph,0.000377304033585922,,25dhpp_c + h_c + nadph_c --> 25dthpp_c + nadp_c
glucose_low_o2,DRTPPD,2 5 diamino 6 ribitylamino 4 3H  pyrimidinone 5  phosphate deaminase,0.000377304033585922,,25dthpp_c + h2o_c + h_c --> 5aprbu_c + nh4_c
glucose_low_o2,ENO,Enolase,17.342331067887855,,2pg_c <=> h2o_c + pep_c
glucose_low_o2,ERGSTter,Ergosterol endoplasmic reticular transport,0.00026678062980822764,,ergst_r <=> ergst_c
glucose_low_o2,ERGTETROLter,Ergosta 5 6 22 24  28  tetraen 3beta ol endoplamic reticular transport,0.00026678062980822764,,ergtetrol_c <=> ergtetrol_r
glucose_low_o2,E4Ptm,D erythrose 4 phosphate mtiochondrial transport via diffusion,0.10072874351187797,,e4p_c <=> e4p_m
glucose_low_o2,ETOHt,Ethanol reversible transport,-13.675920926386764,,etoh_e <=> etoh_c
glucose_low_o2,EX_etoh_e,Ethanol exchange,13.675920926386764,,etoh_e --> 
glucose_low_o2,6PGLter,6 phospho D glucono 1 5 lactone endoplasmic reticular transport via diffusion,-0.0011052340377769431,,6pgl_c <=> 6pgl_r
glucose_low_o2,EX_for_e,Formate exchange,0.0019703655087264815,,for_e --> 
glucose_low_o2,EX_glc__D_e,D-Glucose exchange,-10.0,,glc__D_e <=> 
glucose_low_o2,EX_h2o_e,H2O exchange,9.819721742120954,,h2o_e <=> 
glucose_low_o2,EX_h_e,H+ exchange,1.919082649374967,,h_e <=> 
glucose_low_o2,AASAD2,L aminoadipate semialdehyde dehydrogenase  NADH,0.10907516607302109,,L2aadp_c + atp_c + h_c + nadh_c --> L2aadp6sa_c + amp_c + nad_c + ppi_c
glucose_low_o2,EX_co2_e,CO2 exchange,18.948134353163454,,co2_e --> 
glucose_low_o2,AATA,2 aminoadipate transaminase,0.10907516607302109,,2oxoadp_c + glu__L_c <=> L2aadp_c + akg_c
glucose_low_o2,EX_so4_e,Sulfate exchange,-0.029460203834537138,,so4_e <=> 
glucose_low_o2,EX_nh4_e,Ammonia exchange,-2.1328958907093236,,nh4_e <=> 
glucose_low_o2,EX_o2_e,O2 exchange,-5.0,,o2_e <=> 
glucose_low_o2,EX_pi_e,Phosphate exchange,-0.07534647216152734,,pi_e <=> 
glucose_low_o2,ACACT1m,Acetyl CoA C acetyltransferase  mitochondrial,0.005030720447812293,,2.0 accoa_m --> aacoa_m + coa_m
glucose_low_o2,FAS100COA,Fatty acyl CoA synthase  n C100CoA,0.021342450384658214,,3.0 h_c + malcoa_c + 2.0 nadph_c + occoa_c --> co2_c + coa_c + dcacoa_c + h2o_c + 2.0 nadp_c
glucose_low_o2,FAS120COA,Fatty acyl CoA synthase  n C120CoA,0.02091560137696505,,dcacoa_c + 3.0 h_c + malcoa_c + 2.0 nadph_c --> co2_c + coa_c + ddcacoa_c + h2o_c + 2.0 nadp_c
glucose_low_o2,FAS140COA,Fatty acyl CoA synthase  n C140CoA,0.019635054353885555,,ddcacoa_c + 3.0 h_c + malcoa_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + tdcoa_c
glucose_low_o2,FAS160COA,Fatty acyl CoA synthase  n C160CoA,0.017500809315419735,,3.0 h_c + malcoa_c + 2.0 nadph_c + tdcoa_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + pmtcoa_c
glucose_low_o2,FAS180COA,Fatty acyl CoA synthase  n C180CoA,0.00811013114617012,,3.0 h_c + malcoa_c + 2.0 nadph_c + pmtcoa_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + stcoa_c
glucose_low_o2,GLUK,Glucokinase,8.758055240165938,,atp_c + glc__D_c --> adp_c + g6p_B_c + h_c
glucose_low_o2,G5SADs,L-glutamate 5-semialdehyde dehydratase (spontaneous),0.06276967104202157,,glu5sa_c <=> 1pyr5c_c + h2o_c + h_c
glucose_low_o2,G5SD2,Glutamate 5 semialdehyde dehydrogenase,0.06276967104202157,,glu5p_c + h_c + nadh_c --> glu5sa_c + nad_c + pi_c
glucose_low_o2,GLUPRT,Glutamine phosphoribosyldiphosphate amidotransferase,0.03772659220672998,,gln__L_c + h2o_c + prpp_c --> glu__L_c + ppi_c + pram_c
glucose_low_o2,G6PDH2r,Glucose 6-phosphate dehydrogenase,0.590885688546355,,g6p_c + nadp_c --> 6pgl_c + h_c + nadph_c
glucose_low_o2,G6PDH2er,Glucose 6 phosphate dehydrogenase  endoplasmic reticulum,0.0011052340377769431,,g6p_r + nadp_r --> 6pgl_r + h_r + nadph_r
glucose_low_o2,G6PI3,Glucose 6 phosphate isomerase,8.758055240165938,,g6p_B_c <=> f6p_c
glucose_low_o2,G6Pter,Glucose 6 phosphate endoplasmic reticular transport via diffusion,0.0011052340377769431,,g6p_c <=> g6p_r
glucose_low_o2,GLUt7m,Glutamate transport  uniporter   mitochondrial,1.055271860340617,,glu__L_c --> glu__L_m
glucose_low_o2,GALUi,UTP-glucose-1-phosphate uridylyltransferase (irreversible),0.6390158314277934,,g1p_c + h_c + utp_c <=> ppi_c + udpg_c
glucose_low_o2,GAPD,Glyceraldehyde-3-phosphate dehydrogenase,17.559520989766575,,g3p_c + nad_c + pi_c <=> 13dpg_c + h_c + nadh_c
glucose_low_o2,FAS80COA_L,Fatty acyl CoA synthase  n C80CoA   lumped reaction,0.021342450384658214,,accoa_c + 9.0 h_c + 3.0 malcoa_c + 6.0 nadph_c --> 3.0 co2_c + 3.0 coa_c + 3.0 h2o_c + 6.0 nadp_c + occoa_c
glucose_low_o2,GARFT,Phosphoribosylglycinamide formyltransferase,0.03772659220672998,,10fthf_c + gar_c --> fgam_c + h_c + thf_c
glucose_low_o2,GAT1_SC,Glycerol 3 phosphate acyltransferase  glycerol 3 phosphate   yeast specific,0.009413545080376033,,0.02 dcacoa_c + 0.06 ddcacoa_c + glyc3p_c + 0.17 hdcoa_c + 0.09 ocdycacoa_c + 0.24 odecoa_c + 0.27 pmtcoa_c + 0.05 stcoa_c + 0.1 tdcoa_c --> 0.01 1ag3p_SC_c + coa_c
glucose_low_o2,GCC2cm_copy1,Glycine cleavage complex  lipoamide   mitochondrial,1.2334432095339691,,dhlam_m + nad_m <=> h_m + lpam_m + nadh_m
glucose_low_o2,GMPS2,GMP synthase,0.018823279008897686,,atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + 2.0 h_c + ppi_c
glucose_low_o2,GND,Phosphogluconate dehydrogenase,0.591990922584132,,6pgc_c + nadp_c --> co2_c + nadph_c + ru5p__D_c
glucose_low_o2,FBA,Fructose-bisphosphate aldolase,8.541422044420557,,fdp_c <=> dhap_c + g3p_c
glucose_low_o2,GHMT2r,"Glycine hydroxymethyltransferase, reversible",0.12854252974529895,,ser__L_c + thf_c <=> gly_c + h2o_c + mlthf_c
glucose_low_o2,GRTT,Geranyltranstransferase,0.001676906815937431,,grdp_c + ipdp_c --> frdp_c + ppi_c
glucose_low_o2,GK2,Guanylate kinase  GMPdATP,0.0012919804786427243,,datp_c + gmp_c <=> dadp_c + gdp_c
glucose_low_o2,GLCS2,Glycogen synthase  UDPGlc,0.19760822365080863,,udpg_c --> glycogen_c + h_c + udp_c
glucose_low_o2,GLCt1,Glucose transport  uniport,10.0,,glc__D_e --> glc__D_c
glucose_low_o2,FBA3,"Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase",0.19199850608373642,,s17bp_c <=> dhap_c + e4p_c
glucose_low_o2,GLNS,Glutamine synthetase,0.312693576198208,,atp_c + glu__L_c + nh4_c --> adp_c + gln__L_c + h_c + pi_c
glucose_low_o2,GTPCII,GTP cyclohydrolase II,0.000377304033585922,,gtp_c + 3.0 h2o_c --> 25dhpp_c + for_c + 2.0 h_c + ppi_c
glucose_low_o2,GLU5K,Glutamate 5-kinase,0.06276967104202157,,atp_c + glu__L_c --> adp_c + glu5p_c
glucose_low_o2,H2Ot,H2O transport via diffusion,-9.819721742120954,,h2o_e <=> h2o_c
glucose_low_o2,GLUDy,Glutamate dehydrogenase (NADP),-1.8760699895448125,,glu__L_c + h2o_c + nadp_c <-- akg_c + h_c + nadph_c + nh4_c
glucose_low_o2,H2Oter,H2O endoplasmic reticulum transport,-0.0008384534079687155,,h2o_c <=> h2o_r
glucose_low_o2,H2Otm,H2O transport  mitochondrial,-17.76710477173868,,h2o_c <=> h2o_m
glucose_low_o2,HCITSm,Homocitrate synthase,0.10907516607302109,,accoa_m + akg_m + h2o_m --> coa_m + h_m + hcit_m
glucose_low_o2,HCO3E,HCO3 equilibration reaction,1.003209502634577,,co2_c + h2o_c <=> h_c + hco3_c
glucose_low_o2,HACNHm,Homoacontinate hydratase  mitochondrial,0.10907516607302109,,b124tc_m + h2o_m <=> hicit_m
glucose_low_o2,HEX1,Hexokinase (D-glucose:ATP),1.2419447598340627,,atp_c + glc__D_c --> adp_c + g6p_c + h_c
glucose_low_o2,ILEtmi,Isoleucine transport from mitochondria to cytosol,0.39076323415873615,,ile__L_m --> ile__L_c
glucose_low_o2,HICITDm,Homoisocitrate dehydrogenase,0.10907516607302109,,hicit_m + nad_m <=> h_m + nadh_m + oxag_m
glucose_low_o2,IMPC,IMP cyclohydrolase,-0.06299452900142354,,h2o_c + imp_c <=> fprica_c
glucose_low_o2,IMPD,IMP dehydrogenase,0.018823279008897686,,h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c
glucose_low_o2,HISTD,Histidinol dehydrogenase,0.025267936794693562,,h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c
glucose_low_o2,HISTP,Histidinol-phosphatase,0.025267936794693562,,h2o_c + hisp_c --> histd_c + pi_c
glucose_low_o2,HMGCOAR,Hydroxymethylglutaryl CoA reductase,-0.005030720447812293,,coa_c + mev__R_c + 2.0 nadp_c <=> 2.0 h_c + hmgcoa_c + 2.0 nadph_c
glucose_low_o2,HMGCOASm,Hydroxymethylglutaryl CoA synthase  mitochondrial,-0.005030720447812293,,coa_m + h_m + hmgcoa_m <=> aacoa_m + accoa_m + h2o_m
glucose_low_o2,HMGCOAtm,Hydroxymethylglutaryl CoA reversible mitochondrial transport,-0.005030720447812293,,hmgcoa_c <=> hmgcoa_m
glucose_low_o2,HSDxi,Homoserine dehydrogenase  NADH   irreversible,0.16570888262945344,,aspsa_c + h_c + nadh_c --> hom__L_c + nad_c
glucose_low_o2,IPDDI,Isopentenyl-diphosphate D-isomerase,0.001676906815937431,,ipdp_c <=> dmpp_c
glucose_low_o2,IPMD,3-isopropylmalate dehydrogenase,0.1129625409645124,,3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c
glucose_low_o2,IPPMIa,3-isopropylmalate dehydratase,-0.1129625409645124,,3c2hmp_c <=> 2ippm_c + h2o_c
glucose_low_o2,IPPMIb,2-isopropylmalate hydratase,-0.1129625409645124,,2ippm_c + h2o_c <=> 3c3hmp_c
glucose_low_o2,HSERTA,Homoserine O trans acetylase,0.02183790012573064,,accoa_c + hom__L_c <=> achms_c + coa_c
glucose_low_o2,HSK,Homoserine kinase,0.1438709825037228,,atp_c + hom__L_c --> adp_c + h_c + phom_c
glucose_low_o2,HSTPT,Histidinol-phosphate transaminase,0.025267936794693562,,glu__L_c + imacp_c --> akg_c + hisp_c
glucose_low_o2,IPPSm,2 isopropylmalate synthase  mitochondrial,0.1129625409645124,,3mob_m + accoa_m + h2o_m --> 3c3hmp_m + coa_m + h_m
glucose_low_o2,KARA1im,Acetohydroxy acid isomeroreductase  mitochondrial,0.21380561903202244,,alac__S_m + h_m + nadph_m --> 23dhmb_m + nadp_m
glucose_low_o2,KARA2im,Ketol acid reductoisomerase  2 Aceto 2 hydroxybutanoate   mitochondrial,0.07344089623435068,,2ahbut_m + h_m + nadph_m --> 23dhmp_m + nadp_m
glucose_low_o2,ICDHyr,Isocitrate dehydrogenase (NADP),1.2732316348939476,,icit_c + nadp_c --> akg_c + co2_c + nadph_c
glucose_low_o2,ICDHym,Isocitrate dehydrogenase  NADP,0.3484917255666334,,icit_m + nadp_m --> akg_m + co2_m + nadph_m
glucose_low_o2,ICL,Isocitrate lyase,0.01985991231330167,,icit_c --> glx_c + succ_c
glucose_low_o2,LEUTA,Leucine transaminase,-0.1129625409645124,,akg_c + leu__L_c <=> 4mop_c + glu__L_c
glucose_low_o2,IG3PS,Imidazole-glycerol-3-phosphate synthase,0.025267936794693562,,gln__L_c + prlp_c --> aicar_c + eig3p_c + glu__L_c + h_c
glucose_low_o2,IGPDH,Imidazoleglycerol-phosphate dehydratase,0.025267936794693562,,eig3p_c --> h2o_c + imacp_c
glucose_low_o2,IGPS,Indole-3-glycerol-phosphate synthase,0.010823671266505238,,2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
glucose_low_o2,ILETA,Isoleucine transaminase,0.31732233792438547,,akg_c + ile__L_c <=> 3mop_c + glu__L_c
glucose_low_o2,ILETAm,Isoleucine transaminase  mitochondrial,-0.39076323415873615,,akg_m + ile__L_m <=> 3mop_m + glu__L_m
glucose_low_o2,LNS14DMx,Cytochrome P450 lanosterol 14 alpha demethylase  NAD,0.0008384534079687155,,2.0 h_c + lanost_c + 3.0 nadh_c + 3.0 o2_c --> 44mctr_c + for_c + 4.0 h2o_c + 3.0 nad_c
glucose_low_o2,FORt,Formate transport via diffusion,-0.0019703655087264815,,for_e <=> for_c
glucose_low_o2,LNSTLS,Lanosterol synthase,0.0008384534079687155,,Ssq23epx_c --> lanost_c
glucose_low_o2,MALtm,Malate transport  mitochondrial,-1.0293598388825542,,mal__L_c + pi_m <=> mal__L_m + pi_c
glucose_low_o2,MAN1PT,Mannose 1 phosphate guanylyltransferase,0.30790295831723874,,gtp_c + h_c + man1p_c --> gdpmann_c + ppi_c
glucose_low_o2,MAN6PI,Mannose-6-phosphate isomerase,-0.30790295831723874,,man6p_c <=> f6p_c
glucose_low_o2,MANNANter,Mannan endoplasmic reticulum transport via diffusion,-0.30790295831723874,,mannan_c <=> mannan_r
glucose_low_o2,MCITDm,2 methylcitrate dehydratase  mitochondrial,0.10907516607302109,,hcit_m <=> b124tc_m + h2o_m
glucose_low_o2,MDHm,Malate dehydrogenase  mitochondrial,1.3964461743467869,,mal__L_m + nad_m <=> h_m + nadh_m + oaa_m
glucose_low_o2,METAT,Methionine adenosyltransferase,0.007126853967734081,,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c
glucose_low_o2,MTHFC,Methenyltetrahydrofolate cyclohydrolase,0.10072112120815352,,h2o_c + methf_c <=> 10fthf_c + h_c
glucose_low_o2,MTHFD,Methylenetetrahydrofolate dehydrogenase (NADP),0.10072112120815352,,mlthf_c + nadp_c <=> methf_c + nadph_c
glucose_low_o2,MTHFR3,5 10 methylenetetrahydrofolatereductase  NADPH,0.026449393869558573,,2.0 h_c + mlthf_c + nadph_c --> 5mthf_c + nadp_c
glucose_low_o2,METS,Methionine synthase,0.026449393869558573,,5mthf_c + hcys__L_c --> h_c + met__L_c + thf_c
glucose_low_o2,NADH2_u6cm,NADH dehydrogenase  cytosolicmitochondrial,4.044381126661507,,h_c + nadh_c + q6_m --> nad_c + q6h2_m
glucose_low_o2,NADH2_u6m,NADH dehydrogenase  mitochondrial,4.617677691108631,,h_m + nadh_m + q6_m --> nad_m + q6h2_m
glucose_low_o2,MEVK2,Mevalonate kinase  ctp,0.005030720447812293,,ctp_c + mev__R_c --> 5pmev_c + cdp_c + h_c
glucose_low_o2,MFAPS_SC,Methylene fatty acyl phospholipid synthase  yeast specific,0.0022866911126419513,,amet_c + 0.01 ptdmeeta_SC_c --> ahcys_c + h_c + 0.01 ptd2meeta_SC_c
glucose_low_o2,FUM,Fumarase,0.16300296481281776,,fum_c + h2o_c <=> mal__L_c
glucose_low_o2,MI1PP,Myo-inositol 1-phosphatase,0.0020199104828337237,,h2o_c + mi1p__D_c --> inost_c + pi_c
glucose_low_o2,MI1PS,Myo Inositol 1 phosphate synthase,0.0020199104828337237,,g6p_c --> mi1p__D_c
glucose_low_o2,FUMm,Fumarase  mitochondrial,1.2334432095339691,,fum_m + h2o_m <=> mal__L_m
glucose_low_o2,NDPK1,Nucleoside-diphosphate kinase (ATP:GDP),0.35245151234335054,,atp_c + gdp_c <=> adp_c + gtp_c
glucose_low_o2,NDPK2,Nucleoside-diphosphate kinase (ATP:UDP),0.6560516802169759,,atp_c + udp_c <=> adp_c + utp_c
glucose_low_o2,NDPK3,Nucleoside-diphosphate kinase (ATP:CDP),-0.005335612596164552,,atp_c + cdp_c <=> adp_c + ctp_c
glucose_low_o2,NH4t,Ammonia reversible transport,2.1328958907093236,,nh4_e <=> nh4_c
