metabolite_id,metabolite_name,compartment,formula,charge
aso4_p,Arsenate,C_p,HAsO4,-2
asp__L_c,L-Aspartate,C_c,C4H6NO4,-1
asp__L_e,L-Aspartate,C_e,C4H6NO4,-1
asp__L_p,L-Aspartate,C_p,C4H6NO4,-1
aspsa_c,L-Aspartate 4-semialdehyde,C_c,C4H7NO3,0
athr__L_c,L-Allo-threonine,C_c,C4H9NO3,0
atp_c,ATP C10H12N5O13P3,C_c,C10H12N5O13P3,-4
b2coa_c,Crotonoyl-CoA,C_c,C25H36N7O17P3S,-4
benzcoa_c,Benzoyl-CoA,C_c,C28H40N7O17P3S,0
betald_c,Betaine aldehyde,C_c,C5H12NO,1
bhb_c,(R)-3-Hydroxybutanoate,C_c,C4H7O3,-1
btal_c,Butanal C4H8O,C_c,C4H8O,0
btcoa_c,Butanoyl-CoA,C_c,C25H38N7O17P3S,-4
btn_c,Biotin,C_c,C10H15N2O3S,-1
btn_e,Biotin,C_e,C10H15N2O3S,-1
but_c,Butyrate (n-C4:0),C_c,C4H7O2,-1
bz_c,Benzoate,C_c,C7H5O2,-1
bz_e,Benzoate,C_e,C7H5O2,-1
bz_p,Benzoate,C_p,C7H5O2,-1
ca2_c,Calcium,C_c,Ca,2
ca2_e,Calcium,C_e,Ca,2
ca2_p,Calcium,C_p,Ca,2
cala_c,N-Carbamoyl-beta-alanine,C_c,C4H7N2O3,-1
camp_c,CAMP C10H11N5O6P,C_c,C10H11N5O6P,-1
carn_c,L-Carnosine,C_c,C9H14N4O3,0
carn_e,L-Carnosine,C_e,C9H14N4O3,0
carn_p,L-Carnosine,C_p,C9H14N4O3,0
cbasp_c,N-Carbamoyl-L-aspartate,C_c,C5H6N2O5,-2
cbp_c,Carbamoyl phosphate,C_c,CH2NO5P,-2
cchol_c,26-Carboxycholest-4-en-3-one,C_c,C27H40O3,0
cd2_c,Cadmium,C_c,Cd,2
cd2_e,Cadmium,C_e,Cd,2
cd2_p,Cadmium,C_p,Cd,2
cdp_c,CDP C9H12N3O11P2,C_c,C9H12N3O11P2,-3
cdpdddecg_c,"CDP-1,2-didodecanoylglycerol",C_c,C36H63N3O15P2,-2
cdpdhdec9eg_c,"CDP-1,2-dihexadec-9-enoylglycerol",C_c,C44H75N3O15P2,-2
cdpdhdecg_c,"CDP-1,2-dihexadecanoylglycerol",C_c,C44H79N3O15P2,-2
cdpdodec11eg_c,"CDP-1,2-dioctadec-11-enoylglycerol",C_c,C48H83N3O15P2,-2
cdpdodecg_c,"CDP-1,2-dioctadecanoylglycerol",C_c,C48H87N3O15P2,-2
cdpdtdec7eg_c,"CDP-1,2-ditetradec-7-enoylglycerol",C_c,C40H67N3O15P2,-2
cdpdtdecg_c,"CDP-1,2-ditetradecanoylglycerol",C_c,C40H71N3O15P2,-2
cellb_c,Cellobiose,C_c,C12H22O11,0
cgly_c,Cys Gly C5H10N2O3S,C_c,C5H10N2O3S,0
ch4s_c,Methanethiol CH4S,C_c,CH4S,0
chol4en3one_c,Cholest-4-en-3-one,C_c,C27H44O,0
chol_c,Choline C5H14NO,C_c,C5H14NO,1
chol_e,Choline C5H14NO,C_e,C5H14NO,1
cholc3coa_c,CoA-cholest-4-en-3-one C3 side chain,C_c,C43H64N7O18P3S,0
cholc5coa_c,CoA-cholest-4-en-3-one C5 side chain,C_c,C45H68N7O18P3S,0
cholc8coa_c,CoA-cholest-4-en-3-one C8 side chain,C_c,C48H74N7O18P3S,0
cholenec3coa_c,CoA-20-ene-cholest-4-en-3-one C5 side chain,C_c,C43H63N7O18P3S,0
cholenec5coa_c,CoA-22-ene-cholest-4-en-3-one C5 side chain,C_c,C45H66N7O18P3S,0
cholenec8coa_c,CoA-24-ene-cholest-4-en-3-one C8 side chain,C_c,C48H72N7O18P3S,0
cholp_c,Choline phosphate C5H13NO4P,C_c,C5H13NO4P,-1
chols_c,Choline sulfate,C_c,C5H13NO4S,0
chols_e,Choline sulfate,C_e,C5H13NO4S,0
chor_c,Chorismate,C_c,C10H8O6,-2
chsterol_c,Chsterol c,C_c,C27H46O,0
chsterol_e,Chsterol c,C_e,C27H46O,0
cit_c,Citrate,C_c,C6H5O7,-3
cit_e,Citrate,C_e,C6H5O7,-3
citr__L_c,L-Citrulline,C_c,C6H13N3O3,0
cl_c,Chloride,C_c,Cl,-1
cl_e,Chloride,C_e,Cl,-1
clpn140_p,"Cardiolipin (tetratetradecanoyl, n-C14:0)",C_p,C65H124O17P2,-2
clpn160_c,"Cardiolipin (tetrahexadecanoyl, n-C16:0)",C_c,C73H140O17P2,-2
clpn180_p,"Cardiolipin (tetraoctadecanoyl, n-C18:0)",C_p,C81H156O17P2,-2
clpn181_p,"Cardiolipin (tetraoctadec-11-enoyl, n-C18:1)",C_p,C81H148O17P2,-2
cm_c,Chloramphenicol,C_c,C11H12Cl2N2O5,0
cm_e,Chloramphenicol,C_e,C11H12Cl2N2O5,0
cm_p,Chloramphenicol,C_p,C11H12Cl2N2O5,0
cmp_c,CMP C9H12N3O8P,C_c,C9H12N3O8P,-2
co2_c,CO2 CO2,C_c,CO2,0
co2_e,CO2 CO2,C_e,CO2,0
co2_p,CO2 CO2,C_p,CO2,0
co_c,Carbon monoxide,C_c,CO,0
co_e,Carbon monoxide,C_e,CO,0
co_p,Carbon monoxide,C_p,CO,0
coa_c,Coenzyme A,C_c,C21H32N7O16P3S,-4
coa_e,Coenzyme A,C_e,C21H32N7O16P3S,-4
cobalt2_c,Co2+,C_c,Co,2
cobalt2_e,Co2+,C_e,Co,2
cobalt2_p,Co2+,C_p,Co,2
cpppg3_c,Coproporphyrinogen III,C_c,C36H40N4O8,-4
crn_c,L-Carnitine,C_c,C7H15NO3,0
crn_e,L-Carnitine,C_e,C7H15NO3,0
crncoa_c,L-Carnitinyl-CoA,C_c,C28H46N8O18P3S,0
csn_c,Cytosine,C_c,C4H5N3O,0
ctbt_c,Crotonobetaine,C_c,C7H13NO2,-1
ctbt_e,Crotonobetaine,C_e,C7H13NO2,-1
ctbtcoa_c,Crotonobetainyl-CoA,C_c,C28H44N8O17P3S,0
ctncoa_c,Crotonyl-CoA,C_c,C25H40N7O17P3S,0
ctp_c,CTP C9H12N3O14P3,C_c,C9H12N3O14P3,-4
cu2_c,Copper,C_c,Cu,2
cu2_e,Copper,C_e,Cu,2
cu2_p,Copper,C_p,Cu,2
cyan_c,Hydrogen cyanide,C_c,CHN,0
cyan_e,Hydrogen cyanide,C_e,CHN,0
cyan_p,Hydrogen cyanide,C_p,CHN,0
cynt_c,Cyanate,C_c,CNO,-1
cynt_e,Cyanate,C_e,CNO,-1
cynt_p,Cyanate,C_p,CNO,-1
cys__L_c,L-Cysteine,C_c,C3H7NO2S,0
cys__L_e,L-Cysteine,C_e,C3H7NO2S,0
cys__L_p,L-Cysteine,C_p,C3H7NO2S,0
cyst__L_c,L-Cystathionine,C_c,C7H14N2O4S,0
cytd_c,Cytidine,C_c,C9H13N3O5,0
cytd_e,Cytidine,C_e,C9H13N3O5,0
d23hb_e,"2,3-dihydroxybenzoate",C_e,C7H6O4,0
dad_2_c,Deoxyadenosine,C_c,C10H13N5O3,0
dad_5_c,5'-Deoxyadenosine,C_c,C10H13N5O3,0
dadp_c,DADP C10H12N5O9P2,C_c,C10H12N5O9P2,-3
damp_c,DAMP C10H12N5O6P,C_c,C10H12N5O6P,-2
datp_c,DATP C10H12N5O12P3,C_c,C10H12N5O12P3,-4
db4p_c,"3,4-dihydroxy-2-butanone 4-phosphate",C_c,C4H8O6P,0
dc2coa_c,Trans-Dec-2-enoyl-CoA,C_c,C31H48N7O17P3S,-4
dca_c,Decanoate (n-C10:0),C_c,C10H19O2,-1
dcacoa_c,Decanoyl-CoA (n-C10:0CoA),C_c,C31H50N7O17P3S,-4
dcamp_c,"N6-(1,2-Dicarboxyethyl)-AMP",C_c,C14H14N5O11P,0
dcdp_c,DCDP C9H12N3O10P2,C_c,C9H12N3O10P2,-3
dcmp_c,DCMP C9H12N3O7P,C_c,C9H12N3O7P,-2
dctp_c,DCTP C9H12N3O13P3,C_c,C9H12N3O13P3,-4
dcyt_c,Deoxycytidine,C_c,C9H13N3O4,0
dd2coa_c,Trans-Dodec-2-enoyl-CoA,C_c,C33H52N7O17P3S,-4
dd6_2_coa_c,Trans cis dodedec 2 6 dienoyl CoA,C_c,C33H48N7O17P3S,0
ddcaACP_c,Dodecanoyl-ACP (n-C12:0ACP),C_c,C396H625N96O143P0S3,0
ddca_c,Dodecanoate (n-C12:0),C_c,C12H23O2,-1
ddca_p,Dodecanoate (n-C12:0),C_p,C12H23O2,-1
ddcacoa_c,Dodecanoyl-CoA (n-C12:0CoA),C_c,C33H54N7O17P3S,-4
dde2coa_c,Trans cis dodedeca 2 5 dienoyl CoA,C_c,C33H51N7O17P3S,0
dec4_2_coa_c,2 trans 4 cis decadienoyl CoA,C_c,C31H46N7O17P3S,0
dgdp_c,DGDP C10H12N5O10P2,C_c,C10H12N5O10P2,-3
dgmp_c,DGMP C10H12N5O7P,C_c,C10H12N5O7P,-2
dgsn_c,Deoxyguanosine,C_c,C10H13N5O4,0
dgtp_c,DGTP C10H12N5O13P3,C_c,C10H12N5O13P3,-4
dha_c,Dihydroxyacetone,C_c,C3H6O3,0
dhap_c,Dihydroxyacetone phosphate,C_c,C3H5O6P,-2
dhcrn_c,3 dehydrocarnitine,C_c,C7H13NO3,0
dhcrncoa_c,3 dehydrocarnitine coenzyme A,C_c,C28H44N8O18P3S,0
dhf_c,"7,8-Dihydrofolate",C_c,C19H19N7O6,-2
dhmtp_c,"1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one",C_c,C6H10O3S,0
dhna_c,"1,4-Dihydroxy-2-naphthoate",C_c,C11H7O4,-1
dhnpt_c,Dihydroneopterin,C_c,C9H13N5O4,0
dhor__S_c,(S)-Dihydroorotate,C_c,C5H5N2O4,-1
dhpmp_c,Dihydroneopterin monophosphate,C_c,C9H12N5O7P,0
dhpt_c,Dihydropteroate,C_c,C14H13N6O3,-1
diact_c,Diacetyl C4H6O2,C_c,C4H6O2,0
dimp_c,DIMP C10H12N4O7P,C_c,C10H11N4O7P,-2
din_c,Deoxyinosine,C_c,C10H12N4O4,0
ditp_c,DITP(4-),C_c,C10H11N4O13P3,-4
dkmpp_c,"2,3-diketo-5-methylthio-1-phosphopentane",C_c,C6H9O6PS,-2
dmlz_c,"6,7-Dimethyl-8-(1-D-ribityl)lumazine",C_c,C13H19N4O6,0
dmpp_c,Dimethylallyl diphosphate,C_c,C5H9O7P2,-3
dnad_c,Deamino-NAD+,C_c,C21H24N6O15P2,-2
dopa_e,Dopamine,C_e,C8H12NO2,1
dopa_p,Dopamine,C_p,C8H12NO2,1
dpcoa_c,Dephospho-CoA,C_c,C21H33N7O13P2S,-2
drib_c,Deoxyribose C5H10O4,C_c,C5H10O4,0
drib_e,Deoxyribose C5H10O4,C_e,C5H10O4,0
dscl_c,Dihydrosirohydrochlorin,C_c,C42H41N4O16,0
dtbt_c,Dethiobiotin,C_c,C10H17N2O3,0
dtdp_c,DTDP C10H13N2O11P2,C_c,C10H13N2O11P2,-3
dtmp_c,DTMP C10H13N2O8P,C_c,C10H13N2O8P,-2
dttp_c,DTTP C10H13N2O14P3,C_c,C10H13N2O14P3,-4
dudp_c,DUDP C9H11N2O11P2,C_c,C9H11N2O11P2,-3
dump_c,DUMP C9H11N2O8P,C_c,C9H11N2O8P,-2
duri_c,Deoxyuridine,C_c,C9H12N2O5,0
dutp_c,DUTP C9H11N2O14P3,C_c,C9H11N2O14P3,-4
dxyl5p_c,1-deoxy-D-xylulose 5-phosphate,C_c,C5H9O7P,-2
dxyl_c,1-deoxy-D-xylulose,C_c,C5H10O4,0
dxyl_e,1-deoxy-D-xylulose,C_e,C5H10O4,0
dxyl_p,1-deoxy-D-xylulose,C_p,C5H10O4,0
e4hglu_c,L erythro 4 Hydroxyglutamate C5H8NO5,C_c,C5H8NO5,-1
e4p_c,D-Erythrose 4-phosphate,C_c,C4H7O7P,-2
eig3p_c,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,C_c,C6H9N2O6P,-2
etha_c,Ethanolamine,C_c,C2H8NO,1
etoh_c,Ethanol,C_c,C2H6O,0
f1p_c,D-Fructose 1-phosphate,C_c,C6H11O9P,-2
f6p_c,D-Fructose 6-phosphate,C_c,C6H11O9P,-2
fad_c,Flavin adenine dinucleotide oxidized,C_c,C27H33N9O15P2,0
fadh2_c,Flavin adenine dinucleotide reduced,C_c,C27H35N9O15P2,0
fald_c,Formaldehyde,C_c,CH2O,0
fald_p,Formaldehyde,C_p,CH2O,0
fc1p_c,L-Fuculose 1-phosphate,C_c,C6H11O8P,0
fdp_c,"D-Fructose 1,6-bisphosphate",C_c,C6H10O12P2,0
fdxo_2_2_c,Oxidized ferredoxin,C_c,Fe2S2,2
fdxrd_c,Reduced ferredoxin,C_c,Fe2S2,1
fe2_c,Fe2+ mitochondria,C_c,Fe,2
fe2_e,Fe2+ mitochondria,C_e,Fe,2
fe2_p,Fe2+ mitochondria,C_p,Fe,2
fe3_c,Iron (Fe3+),C_c,Fe,3
fe3_e,Iron (Fe3+),C_e,Fe,3
fe3_p,Iron (Fe3+),C_p,Fe,3
fe3dcit_c,Fe(III)dicitrate,C_c,C12FeH10O14,0
fe3dcit_e,Fe(III)dicitrate,C_e,C12FeH10O14,0
fe3dcit_p,Fe(III)dicitrate,C_p,C12FeH10O14,0
fe3pyovd_kt_e,Ferrypyoverdine  P putida KT2440 specific,C_e,C27FeH48N10O15,0
feoxam_c,Generic ferrioxamine-Fe-III,C_c,C25H45FeN6O8,0
feoxam_e,Generic ferrioxamine-Fe-III,C_e,C25H45FeN6O8,0
feoxam_p,Generic ferrioxamine-Fe-III,C_p,C25H45FeN6O8,0
feoxam_un_c,Ferroxamine minus Fe(3),C_c,C25H45N6O8,0
feoxam_un_e,Ferroxamine minus Fe(3),C_e,C25H45N6O8,0
feoxam_un_p,Ferroxamine minus Fe(3),C_p,C25H45N6O8,0
fgam_c,N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,C_c,C8H13N2O9P,0
fmnRD_c,Flavin mononucleotide reduced C17H21N4O9P,C_c,C17H23N4O9P,0
fmn_c,FMN C17H19N4O9P,C_c,C17H21N4O9P,0
fmnh2_c,Reduced FMN,C_c,C17H23N4O9P,0
fol_c,Folate,C_c,C19H17N7O6,-2
fol_e,Folate,C_e,C19H17N7O6,-2
for_c,Formate,C_c,CHO2,-1
forcoa_c,Formyl-CoA(4-),C_c,C22H32N7O17P3S,-4
forglu_c,N-Formimidoyl-L-glutamate,C_c,C6H9N2O4,-1
fpram_c,2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,C_c,C8H14N3O8P,0
fprica_c,5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide,C_c,C10H13N4O9P,-2
frdp_c,Farnesyl diphosphate,C_c,C15H25O7P2,-3
frmd_c,Formamide,C_c,CH3NO,0
fru_c,D-Fructose,C_c,C6H12O6,0
fuc_e,L-fuculose,C_e,C6H12O5,0
fum_c,Fumarate,C_c,C4H2O4,-2
fum_e,Fumarate,C_e,C4H2O4,-2
g1p_B_c,Beta D Glucose 1 phosphate C6H11O9P,C_c,C6H11O9P,-2
g1p_c,D-Glucose 1-phosphate,C_c,C6H11O9P,-2
g3p_c,Glyceraldehyde 3-phosphate,C_c,C3H5O6P,0
g3pc_c,Sn-Glycero-3-phosphocholine,C_c,C8H20NO6P,0
g3pc_e,Sn-Glycero-3-phosphocholine,C_e,C8H20NO6P,0
g3pc_p,Sn-Glycero-3-phosphocholine,C_p,C8H20NO6P,0
g3pe_c,Sn-Glycero-3-phosphoethanolamine,C_c,C5H14NO6P,0
g3pe_e,Sn-Glycero-3-phosphoethanolamine,C_e,C5H14NO6P,0
g3pe_p,Sn-Glycero-3-phosphoethanolamine,C_p,C5H14NO6P,0
g3pg_c,Glycerophosphoglycerol,C_c,C6H14O8P,0
g3pg_e,Glycerophosphoglycerol,C_e,C6H14O8P,0
g3ps_e,Glycerophosphoserine,C_e,C6H13NO8P,-1
g6p_B_c,Beta D glucose 6 phosphate C6H11O9P,C_c,C6H11O9P,-2
g6p_c,D-Glucose 6-phosphate,C_c,C6H11O9P,-2
gal1p_c,Alpha-D-Galactose 1-phosphate,C_c,C6H11O9P,-2
gal_bD_c,Beta D-Galactose,C_c,C6H12O6,0
gal_bD_e,Beta D-Galactose,C_e,C6H12O6,0
gal_c,D-Galactose,C_c,C6H12O6,0
gal_e,D-Galactose,C_e,C6H12O6,0
gal_p,D-Galactose,C_p,C6H12O6,0
galct__D_c,D-Galactarate,C_c,C6H8O8,-2
galt1p_c,Galactitol 1-phosphate,C_c,C6H13O9P,-2
galt_e,Galactitol,C_e,C6H14O6,0
galur_c,D-Galacturonate,C_c,C6H9O7,-1
galur_e,D-Galacturonate,C_e,C6H9O7,-1
gam1p_c,D-Glucosamine 1-phosphate,C_c,C6H13NO8P,-1
gam6p_c,D-Glucosamine 6-phosphate,C_c,C6H13NO8P,-1
gar_c,N1-(5-Phospho-D-ribosyl)glycinamide,C_c,C7H14N2O8P,-1
gcald_c,Glycolaldehyde,C_c,C2H4O2,0
gcvHL_ADPr_c,N-Lipoyl ADP-ribose gcvh-L protein,C_c,C23H36N6O21P4S2,0
gcvHL_nhLA_c,N-Lipoyl gcvh-L protein,C_c,C8H16NO8P2S2,0
gdp_c,GDP C10H12N5O11P2,C_c,C10H12N5O11P2,-3
gdpmann_c,GDP-D-mannose,C_c,C16H23N5O16P2,-2
gdptp_c,Guanosine 3'-diphosphate 5'-triphosphate,C_c,C10H11N5O20P5,0
gg15dap_c,Gamma glutamyl cadaverine synthase,C_c,C10H22N3O3,0
gg4abut_c,Gamma-glutamyl-gamma aminobutyric acid,C_c,C9H15N2O5,-1
ggaptn_c,Gamma glutamyl gamma delta Aminovalerate acid,C_c,C10H17N2O5,0
ggbdapal_c,Gamma glutamyl delta Aminopentanal,C_c,C10H18N2O4,0
ggbutal_c,Gamma-glutamyl-gamma-butyraldehyde,C_c,C9H16N2O4,0
ggdp_c,Geranylgeranyl diphosphate C20H33O7P2,C_c,C20H33O7P2,-3
ggptrc_c,Gamma-glutamyl-putrescine,C_c,C9H20N3O3,1
glc__D_c,D-Glucose,C_c,C6H12O6,0
glc__D_e,D-Glucose,C_e,C6H12O6,0
glc__D_p,D-Glucose,C_p,C6H12O6,0
glc__aD_c,Alpha D-glucose,C_c,C6H12O6,0
glc__bD_c,D-Glucose,C_c,C6H12O6,0
glcn_c,D-Gluconate,C_c,C6H11O7,-1
glcur_c,D-Glucuronate,C_c,C6H9O7,-1
glcur_e,D-Glucuronate,C_e,C6H9O7,-1
gln__L_c,L-Glutamine,C_c,C5H10N2O3,0
gln__L_e,L-Glutamine,C_e,C5H10N2O3,0
gln__L_p,L-Glutamine,C_p,C5H10N2O3,0
glu1sa_c,L-Glutamate 1-semialdehyde,C_c,C5H9NO3,0
glu5p_c,L-Glutamate 5-phosphate,C_c,C5H8NO7P,-2
glu5sa_c,L-Glutamate 5-semialdehyde,C_c,C5H9NO3,0
glu__D_c,D-Glutamate,C_c,C5H8NO4,-1
glu__L_c,L-Glutamate,C_c,C5H8NO4,-1
glu__L_e,L-Glutamate,C_e,C5H8NO4,-1
glu__L_p,L-Glutamate,C_p,C5H8NO4,-1
gluala_c,5 L Glutamyl L alanine C8H13N2O5,C_c,C8H13N2O5,0
glucan4_c,"Beta-1,3/1,4-glucan (Barley, n=4, Glc beta1->3,4 Glc)",C_c,C24H42O21,0
glucan4_e,"Beta-1,3/1,4-glucan (Barley, n=4, Glc beta1->3,4 Glc)",C_e,C24H42O21,0
glucan6_c,"Beta-1,3/1,4-glucan (Barley, n=6, Glc beta1->3,4 Glc)",C_c,C36H62O31,0
glucan6_e,"Beta-1,3/1,4-glucan (Barley, n=6, Glc beta1->3,4 Glc)",C_e,C36H62O31,0
glucys_c,Gamma-L-Glutamyl-L-cysteine,C_c,C8H13N2O5S,-1
glutar_c,Glutarate,C_c,C5H6O4,-2
glutcoa_c,Glutaryl-CoA mitochondria,C_c,C26H37N7O19P3S,-5
glutrna_c,L-Glutamyl-tRNA(Glu),C_c,C33H41N12O24P3,0
glx_c,Glyoxylate,C_c,C2HO3,-1
gly_c,Glycine,C_c,C2H5NO2,0
gly_e,Glycine,C_e,C2H5NO2,0
glyald_c,D-Glyceraldehyde,C_c,C3H6O3,0
glyb_c,Glycine betaine,C_c,C5H11NO2,0
glyb_e,Glycine betaine,C_e,C5H11NO2,0
glyb_p,Glycine betaine,C_p,C5H11NO2,0
glybcoa_c,Glycine betaine coenzyme A,C_c,C26H42N8O17P3S,0
glyc3p_c,Glycerol 3-phosphate,C_c,C3H7O6P,-2
glyc3p_e,Glycerol 3-phosphate,C_e,C3H7O6P,-2
glyc__R_c,(R)-Glycerate,C_c,C3H5O4,-1
glyc_c,Glycerol,C_c,C3H8O3,0
glyc_e,Glycerol,C_e,C3H8O3,0
glyc_p,Glycerol,C_p,C3H8O3,0
glyclt_c,Glycolate C2H3O3,C_c,C2H3O3,-1
glyclt_e,Glycolate C2H3O3,C_e,C2H3O3,-1
glyclt_p,Glycolate C2H3O3,C_p,C2H3O3,-1
glygly_c,Glycylglycine C4H8N2O3,C_c,C4H8N2O3,0
gmp_c,GMP C10H12N5O8P,C_c,C10H12N5O8P,-2
grdp_c,Geranyl diphosphate,C_c,C10H17O7P2,-3
grxox_c,Glutaredoxin (oxidized),C_c,C6H7NO2S2,0
grxrd_c,Glutaredoxin (reduced),C_c,C6H9NO2S2,0
gsn_c,Guanosine,C_c,C10H13N5O5,0
gthox_c,Oxidized glutathione,C_c,C20H30N6O12S2,-2
gthrd_c,Reduced glutathione,C_c,C10H16N3O6S,-1
gthrd_e,Reduced glutathione,C_e,C10H16N3O6S,-1
gtp_c,GTP C10H12N5O14P3,C_c,C10H12N5O14P3,-4
gua_c,Guanine,C_c,C5H5N5O,0
gua_e,Guanine,C_e,C5H5N5O,0
gua_p,Guanine,C_p,C5H5N5O,0
h2mb4p_c,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate,C_c,C5H9O8P2,-3
h2o2_c,Hydrogen peroxide,C_c,H2O2,0
h2o2_e,Hydrogen peroxide,C_e,H2O2,0
h2o2_p,Hydrogen peroxide,C_p,H2O2,0
h2o_c,H2O H2O,C_c,H2O,0
h2o_e,H2O H2O,C_e,H2O,0
h2o_p,H2O H2O,C_p,H2O,0
h2s_c,Hydrogen sulfide,C_c,H2S,0
h2s_e,Hydrogen sulfide,C_e,H2S,0
h_c,H+,C_c,H,1
h_e,H+,C_e,H,1
h_p,H+,C_p,H,1
hchol_c,26-Hydroxycholest-4-en-3-one,C_c,C27H42O2,0
hcholc3coa_c,CoA-20-hydroxy-cholest-4-en-3-one C5 side chain,C_c,C43H65N7O19P3S,0
hcholc5coa_c,CoA-22-hydroxy-cholest-4-en-3-one C5 side chain,C_c,C45H68N7O19P3S,0
hcholc8coa_c,CoA-24-hydroxy-cholest-4-en-3-one C8 side chain,C_c,C48H74N7O19P3S,0
hcit_c,2 Hydroxybutane 1 2 4 tricarboxylate C7H7O7,C_c,C7H10O7,0
hco3_c,Bicarbonate,C_c,CHO3,-1
hcys__L_c,L-Homocysteine,C_c,C4H9NO2S,0
hdca_c,Hexadecanoate (n-C16:0),C_c,C16H31O2,-1
hdca_p,Hexadecanoate (n-C16:0),C_p,C16H31O2,-1
hdcea_c,Hexadecenoate (n-C16:1),C_c,C16H29O2,-1
hdcea_p,Hexadecenoate (n-C16:1),C_p,C16H29O2,-1
hdcoa_c,Hexadecenoyl-CoA (n-C16:1CoA),C_c,C37H60N7O17P3S,-4
hdd2coa_c,Trans-Hexadec-2-enoyl-CoA,C_c,C37H60N7O17P3S,-4
hdd7_2_coa_c,Trans cis hexadeca 2 7 dienoyl CoA,C_c,C37H58N7O17P3S,0
hdd7coa_c,Cis hexadec 7 enoyl CoA,C_c,C37H60N7O17P3S,0
hdeACP_c,Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),C_c,C400H631N96O143P0S3,-1
hg2_c,Mercury  charged 2  Hg,C_c,Hg,2
hg2_p,Mercury  charged 2  Hg,C_p,Hg,2
hgentis_c,Homogentisate C8H7O4,C_c,C8H7O4,-1
hhd_c,"(2Z,4Z)-2-Hydroxyhexa-2,4-dienoic acid",C_c,C6H8O3,0
hia_c,"3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-indene-4-carboxylate",C_c,C11H19O4,0
hia_e,"3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-indene-4-carboxylate",C_e,C11H19O4,0
hicit_c,Homoisocitrate C7H7O7,C_c,C7H10O7,0
hip_c,"3-[(3aS,4S,7aS)-7a-Methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoic acid",C_c,C13H17O4,0
hipcoa_c,"3-[(3aS,4S,7aS)-7a-Methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl-CoA;",C_c,C34H51N7O19P3S,0
hipecoa_c,"(2E)-3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]prop-2-enoyl-CoA",C_c,C34H51N7O19P3S,0
hipocoa_c,"3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-oxopropanoyl-CoA",C_c,C34H51N7O20P3S,0
hipohcoa_c,"3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-hydroxypropanoyl-CoA",C_c,C34H53N7O20P3S,0
his__L_c,L-Histidine,C_c,C6H9N3O2,0
his__L_e,L-Histidine,C_e,C6H9N3O2,0
hisp_c,L-Histidinol phosphate,C_c,C6H11N3O4P,-1
histd_c,L-Histidinol,C_c,C6H12N3O,1
hmbil_c,Hydroxymethylbilane,C_c,C40H38N4O17,-8
hmgcoa_c,Hydroxymethylglutaryl CoA C27H39N7O20P3S,C_c,C27H39N7O20P3S,-5
hmgth_c,Hydroxymethylglutathione,C_c,C11H18N3O7S,-1
hom__L_c,L-Homoserine,C_c,C4H9NO3,0
hp2coa_c,Hep 2 enoyl CoA,C_c,C28H42N7O17P3S,0
hpglu_c,Tetrahydropteroyltri L glutamate C24H34N8O12,C_c,C29H33N9O12,-4
hpta_c,Heptanoate,C_c,C7H11O2,0
hptcoa_c,Heptanoyl-COA,C_c,C28H42N7O17P3S,0
hpyr_c,Hydroxypyruvate,C_c,C3H3O4,-1
hx2coa_c,Trans-Hex-2-enoyl-CoA,C_c,C27H40N7O17P3S,-4
hxa_c,Hexanoate (n-C6:0),C_c,C6H11O2,-1
hxa_e,Hexanoate (n-C6:0),C_e,C6H11O2,-1
hxa_p,Hexanoate (n-C6:0),C_p,C6H11O2,-1
hxan_c,Hypoxanthine,C_c,C5H4N4O,0
hxan_e,Hypoxanthine,C_e,C5H4N4O,0
hxan_p,Hypoxanthine,C_p,C5H4N4O,0
hxcoa_c,Hexanoyl-CoA (n-C6:0CoA),C_c,C27H42N7O17P3S,-4
iasp_c,Iminoaspartate,C_c,C4H3NO4,-2
ibcoa_c,Isobutyryl-CoA,C_c,C25H38N7O17P3S,-4
ichor_c,Isochorismate,C_c,C10H8O6,-2
icit_c,Isocitrate,C_c,C6H5O7,-3
id3acald_c,Indole 3 acetaldehyde C10H9NO,C_c,C10H9NO,0
idon__L_c,L-Idonate,C_c,C6H11O7,-1
idp_c,IDP C10H11N4O11P2,C_c,C10H11N4O11P2,-3
ile__L_c,L-Isoleucine,C_c,C6H13NO2,0
