reaction_id,reaction_name,equation,lower_bound,upper_bound,gene_rule,subsystem
PACALDtex,Phenethylacetaldehyde transport via diffusion (extracellular to periplasm),pacald_e <=> pacald_p,-1000.0,1000.0,,
PANTS,Pantothenate synthase,ala_B_c + atp_c + pant__R_c --> amp_c + h_c + pnto__R_c + ppi_c,0.0,1000.0,XP_023466741_1,
PAPA120pp,"Phosphatidate phosphatase (periplasmic, n-C12:0)",h2o_p + pa120_p --> 12dgr120_p + pi_p,0.0,1000.0,,
PAPA140pp,"Phosphatidate phosphatase (periplasmic, n-C14:0)",h2o_p + pa140_p --> 12dgr140_p + pi_p,0.0,1000.0,,
PAPA141pp,"Phosphatidate phosphatase (periplasmic, n-C14:1)",h2o_p + pa141_p --> 12dgr141_p + pi_p,0.0,1000.0,,
PAPA160pp,"Phosphatidate phosphatase (periplasmic, n-C16:0)",h2o_p + pa160_p --> 12dgr160_p + pi_p,0.0,1000.0,,
PAPA161pp,"Phosphatidate phosphatase (periplasmic, n-C16:1)",h2o_p + pa161_p --> 12dgr161_p + pi_p,0.0,1000.0,,
PAPA180pp,"Phosphatidate phosphatase (periplasmic, n-C18:0)",h2o_p + pa180_p --> 12dgr180_p + pi_p,0.0,1000.0,,
PAPA181pp,"Phosphatidate phosphatase (periplasmic, n-C18:1)",h2o_p + pa181_p --> 12dgr181_p + pi_p,0.0,1000.0,,
PAPPT3,"Phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",udcpp_c + ugmda_c --> uagmda_c + ump_c,0.0,1000.0,,
PAPSR,Phosphoadenylyl-sulfate reductase (thioredoxin),paps_c + trdrd_c --> 2.0 h_c + pap_c + so3_c + trdox_c,0.0,1000.0,XP_023462162_1 or XP_023464067_1 or XP_023466204_1 or (XP_023462122_1 and XP_023468897_1) or (XP_023467633_1 and XP_023468897_1),
PC,Pyruvate carboxylase,atp_c + hco3_c + pyr_c --> adp_c + h_c + oaa_c + pi_c,0.0,1000.0,XP_023461353_1 or XP_023462445_1,
PC2DHG,,dscl_c + nadp_c --> h_c + nadph_c + scl_c,0.0,1000.0,,
PCADYOX,Protocatechuate 3 4 dioxygenase,34dhbz_c + o2_c --> CCbuttc_c + 2.0 h_c,0.0,1000.0,,
PDBL_3,,dhap_c + gln__L_c + ru5p__D_c --> glu__L_c + 3.0 h2o_c + h_c + pi_c + pydx5p_c,0.0,1000.0,XP_023462914_1 and XP_023470466_1,
PDBL_4,,dhap_c + gln__L_c + r5p_c --> glu__L_c + 3.0 h2o_c + h_c + pi_c + pydx5p_c,0.0,1000.0,XP_023462914_1 and XP_023470466_1,
PDC,,2ahethmpp_c <=> acald_c + thmpp_c,-1000.0,1000.0,,
PDE1,"3',5'-cyclic-nucleotide phosphodiesterase",camp_c + h2o_c --> amp_c + h_c,0.0,1000.0,XP_023464160_1 or XP_023465486_1 or XP_023467872_1 or XP_023468730_1 or XP_023469024_1,
PDE4,"3',5'-cyclic-nucleotide phosphodiesterase",35cgmp_c + h2o_c --> gmp_c + h_c,0.0,1000.0,XP_023464160_1 or XP_023465486_1 or XP_023467872_1 or XP_023468730_1 or XP_023469024_1,
PDX5POi,Pyridoxine 5'-phosphate oxidase,o2_c + pdx5p_c --> h2o2_c + pydx5p_c,0.0,1000.0,XP_023463090_1 or XP_023469684_1,
PDXPP,Pyridoxine 5-phosphate phosphatase,h2o_c + pdx5p_c --> pi_c + pydxn_c,0.0,1000.0,XP_023460959_1 or XP_023462619_1,
PDYXPT_c,Pyridoxamine-pyruvic transaminase,pydam_c + pyr_c <=> ala__L_c + pydx_c,-1000.0,1000.0,,
PE120abcpp,"Phosphatidylethanolamine transport via ABC system (n-C12:0, periplasm)",atp_c + h2o_c + pe120_c --> adp_c + h_c + pe120_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PE141abcpp,"Phosphatidylethanolamine transport via ABC system (n-C14:1, periplasm)",atp_c + h2o_c + pe141_c --> adp_c + h_c + pe141_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PE161abcpp,"Phosphatidylethanolamine transport via ABC system (n-C16:1, periplasm)",atp_c + h2o_c + pe161_c --> adp_c + h_c + pe161_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PE181abcpp,"Phosphatidylethanolamine transport via ABC system (n-C18:1, periplasm)",atp_c + h2o_c + pe181_c --> adp_c + h_c + pe181_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PEALtabc,Phenylethanol extrusiont via ABC system,atp_c + h2o_c + pea_c --> adp_c + h_c + pea_e + pi_c,0.0,1000.0,XP_023467288_1,
PEAMNOpp,Phenethylamine oxidase,h2o_p + o2_p + peamn_p --> h2o2_p + nh4_p + pacald_p,0.0,1000.0,XP_023463036_1,
PEAMNtex,Phenethylamine transport via diffusion (extracellular to periplasm),peamn_e <=> peamn_p,-1000.0,1000.0,,
PFK,Phosphofructokinase,atp_c + f6p_c --> adp_c + fdp_c + h_c,0.0,1000.0,XP_023469639_1,
PFK_2,Phosphofructokinase,atp_c + tag6p__D_c --> adp_c + h_c + tagdp__D_c,0.0,1000.0,XP_023469639_1,
PFK_3,Phosphofructokinase (s7p),atp_c + s7p_c --> adp_c + h_c + s17bp_c,0.0,1000.0,XP_023469639_1,
PG120abcpp,"Phosphatidylglycerol transport via ABC system (n-C12:0, periplasm)",atp_c + h2o_c + pg120_c --> adp_c + h_c + pg120_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PG140abcpp,"Phosphatidylglycerol transport via ABC system (n-C14:0, periplasm)",atp_c + h2o_c + pg140_c --> adp_c + h_c + pg140_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PG141abcpp,"Phosphatidylglycerol transport via ABC system (n-C14:1, periplasm)",atp_c + h2o_c + pg141_c --> adp_c + h_c + pg141_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PG160abcpp,"Phosphatidylglycerol transport via ABC system (n-C16:0, periplasm)",atp_c + h2o_c + pg160_c --> adp_c + h_c + pg160_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PG161abcpp,"Phosphatidylglycerol transport via ABC system (n-C16:1, periplasm)",atp_c + h2o_c + pg161_c --> adp_c + h_c + pg161_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PG180abcpp,"Phosphatidylglycerol transport via ABC system (n-C18:0, periplasm)",atp_c + h2o_c + pg180_c --> adp_c + h_c + pg180_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PG181abcpp,"Phosphatidylglycerol transport via ABC system (n-C18:1, periplasm)",atp_c + h2o_c + pg181_c --> adp_c + h_c + pg181_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PGAMT,Phosphoglucosamine mutase,gam1p_c <=> gam6p_c,-1000.0,1000.0,XP_023469414_1,
PGCD,Phosphoglycerate dehydrogenase,3pg_c + nad_c --> 3php_c + h_c + nadh_c,0.0,1000.0,XP_023463954_1,
PGI,Glucose-6-phosphate isomerase,g6p_c <=> f6p_c,-1000.0,1000.0,XP_023468796_1,
PGK,Phosphoglycerate kinase,3pg_c + atp_c <=> 13dpg_c + adp_c,-1000.0,1000.0,XP_023466948_1,
PGL,6-phosphogluconolactonase,6pgl_c + h2o_c --> 6pgc_c + h_c,0.0,1000.0,XP_023466090_1 or XP_023466969_1,
PGLYCP,Phosphoglycolate phosphatase,2pglyc_c + h2o_c --> glyclt_c + pi_c,0.0,1000.0,XP_023461720_1,
PGLYCP_1,Phosphoglycolate phosphatase,2pglyc_c + h2o_c --> glyclt_c + pi_c,0.0,1000.0,XP_023471620_1,
PGM,Phosphoglycerate mutase,2pg_c <=> 3pg_c,-1000.0,1000.0,XP_023461659_1 or XP_023464175_1 or XP_023466379_1 or XP_023467741_1 or XP_023469917_1,
PGMT,Phosphoglucomutase,g1p_c <=> g6p_c,-1000.0,1000.0,XP_023461720_1 or XP_023462158_1 or XP_023465927_1 or XP_023466379_1,
PGMT_B,B phosphoglucomutase,g6p_B_c <=> g1p_B_c,-1000.0,1000.0,XP_023461720_1,
PGP120abcpp,"Phosphatidylglycerophosphate transport via ABC system (n-C12:0, periplasm)",atp_c + h2o_c + pgp120_c --> adp_c + h_c + pgp120_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PGP140abcpp,"Phosphatidylglycerophosphate transport via ABC system (n-C14:0, periplasm)",atp_c + h2o_c + pgp140_c --> adp_c + h_c + pgp140_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PGP141abcpp,"Phosphatidylglycerophosphate transport via ABC system (n-C14:1, periplasm)",atp_c + h2o_c + pgp141_c --> adp_c + h_c + pgp141_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PGP160abcpp,"Phosphatidylglycerophosphate transport via ABC system (n-C16:0, periplasm)",atp_c + h2o_c + pgp160_c --> adp_c + h_c + pgp160_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PGP161abcpp,"Phosphatidylglycerophosphate transport via ABC system (n-C16:1, periplasm)",atp_c + h2o_c + pgp161_c --> adp_c + h_c + pgp161_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PGP180abcpp,"Phosphatidylglycerophosphate transport via ABC system (n-C18:0, periplasm)",atp_c + h2o_c + pgp180_c --> adp_c + h_c + pgp180_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PGP181abcpp,"Phosphatidylglycerophosphate transport via ABC system (n-C18:1, periplasm)",atp_c + h2o_c + pgp181_c --> adp_c + h_c + pgp181_p + pi_c,0.0,1000.0,XP_023463565_1 or XP_023467415_1,
PGPP120pp,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)",h2o_p + pgp120_p --> pg120_p + pi_p,0.0,1000.0,,
PGPP140pp,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)",h2o_p + pgp140_p --> pg140_p + pi_p,0.0,1000.0,,
PGPP141pp,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:1)",h2o_p + pgp141_p --> pg141_p + pi_p,0.0,1000.0,,
PGPP160pp,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C16:0)",h2o_p + pgp160_p --> pg160_p + pi_p,0.0,1000.0,,
PGPP161pp,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C16:1)",h2o_p + pgp161_p --> pg161_p + pi_p,0.0,1000.0,,
PGPP180pp,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:0)",h2o_p + pgp180_p --> pg180_p + pi_p,0.0,1000.0,,
PGPP181pp,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:1)",h2o_p + pgp181_p --> pg181_p + pi_p,0.0,1000.0,,
PGSA120,Phosphatidylglycerol synthase (n-C12:0),cdpdddecg_c + glyc3p_c --> cmp_c + h_c + pgp120_c,0.0,1000.0,,
PGSA140,Phosphatidylglycerol synthase (n-C14:0),cdpdtdecg_c + glyc3p_c --> cmp_c + h_c + pgp140_c,0.0,1000.0,,
PGSA141,Phosphatidylglycerol synthase (n-C14:1),cdpdtdec7eg_c + glyc3p_c --> cmp_c + h_c + pgp141_c,0.0,1000.0,,
PGSA160,Phosphatidylglycerol synthase (n-C16:0),cdpdhdecg_c + glyc3p_c --> cmp_c + h_c + pgp160_c,0.0,1000.0,,
PGSA161,Phosphatidylglycerol synthase (n-C16:1),cdpdhdec9eg_c + glyc3p_c --> cmp_c + h_c + pgp161_c,0.0,1000.0,,
PGSA180,Phosphatidylglycerol synthase (n-C18:0),cdpdodecg_c + glyc3p_c --> cmp_c + h_c + pgp180_c,0.0,1000.0,,
PGSA181,Phosphatidylglycerol synthase (n-C18:1),cdpdodec11eg_c + glyc3p_c --> cmp_c + h_c + pgp181_c,0.0,1000.0,,
PHCD,L-1-pyrroline-3-hydroxy-5-carboxylate dehydrogenase,1p3h5c_c + 2.0 h2o_c + nad_c --> e4hglu_c + h_c + nadh_c,0.0,1000.0,,
PHEMEt,Heme transport,pheme_e <=> pheme_c,-1000.0,1000.0,XP_023466623_1 or XP_023470621_1,
PHETA1,Phenylalanine transaminase,akg_c + phe__L_c <=> glu__L_c + phpyr_c,-1000.0,1000.0,XP_023465513_1 or XP_023469256_1 or XP_023469313_1,
PHEabc,,atp_c + h2o_c + phe__L_e --> adp_c + h_c + phe__L_c + pi_c,0.0,1000.0,XP_023463336_1,
PHEtec,L-phenylalanine transport via diffusion (extracellular to cytosol),phe__L_e <=> phe__L_c,-1000.0,1000.0,XP_023462876_1 or XP_023470902_1,
PIabc,Phosphate transport via ABC system,atp_c + h2o_c + pi_e --> adp_c + h_c + 2.0 pi_c,0.0,1000.0,XP_023463336_1 or XP_023470733_1,
PIt2r,Phosphate reversible transport via symport,h_e + pi_e --> h_c + pi_c,0.0,1000.0,XP_023464733_1 or XP_023466197_1 or XP_023471679_1,
PIuabcpp,"Phosphate transport via ABC system (uptake, periplasm)",atp_c + h2o_c + pi_p --> adp_c + h_c + 2.0 pi_c,0.0,1000.0,XP_023463336_1,
PLIPA1E120pp,"Phospholipase A1 (phosphatidylethanolamine, n-C12:0) (periplasm)",h2o_p + pe120_p --> 2agpe120_p + ddca_p + h_p,0.0,1000.0,,
PLIPA1E141pp,"Phospholipase A1 (phosphatidylethanolamine, n-C14:1) (periplasm)",h2o_p + pe141_p --> 2agpe141_p + h_p + ttdcea_p,0.0,1000.0,,
PLIPA1E161pp,"Phospholipase A1 (phosphatidylethanolamine, n-C16:1) (periplasm)",h2o_p + pe161_p --> 2agpe161_p + h_p + hdcea_p,0.0,1000.0,,
PLIPA1E181pp,"Phospholipase A1 (phosphatidylethanolamine, n-C18:1) (periplasm)",h2o_p + pe181_p --> 2agpe181_p + h_p + ocdcea_p,0.0,1000.0,,
PLIPA1G120pp,"Phospholipase A1 (phosphatidylglycerol, n-C12:0) (periplasm)",h2o_p + pg120_p --> 2agpg120_p + ddca_p + h_p,0.0,1000.0,,
PLIPA1G140pp,"Phospholipase A1 (phosphatidylglycerol, n-C14:0) (periplasm)",h2o_p + pg140_p --> 2agpg140_p + h_p + ttdca_p,0.0,1000.0,,
PLIPA1G141pp,"Phospholipase A1 (phosphatidylglycerol, n-C14:1) (periplasm)",h2o_p + pg141_p --> 2agpg141_p + h_p + ttdcea_p,0.0,1000.0,,
PLIPA1G160pp,"Phospholipase A1 (phosphatidylglycerol, n-C16:0) (periplasm)",h2o_p + pg160_p --> 2agpg160_p + h_p + hdca_p,0.0,1000.0,,
PLIPA1G161pp,"Phospholipase A1 (phosphatidylglycerol, n-C16:1) (periplasm)",h2o_p + pg161_p --> 2agpg161_p + h_p + hdcea_p,0.0,1000.0,,
PLIPA1G180pp,"Phospholipase A1 (phosphatidylglycerol, n-C18:0) (periplasm)",h2o_p + pg180_p --> 2agpg180_p + h_p + ocdca_p,0.0,1000.0,,
PLIPA1G181d11pp,Phospholipase A1  phosphatidylglycerol  n C181   periplasm,h2o_p + pg181_p --> 2agpg181_p + h_p + vacc_p,0.0,1000.0,,
PLPS,Pyridoxal-5-phosphate synthase,g3p_c + gln__L_c + r5p_c --> glu__L_c + 3.0 h2o_c + h_c + pi_c + pydx5p_c,0.0,1000.0,XP_023462914_1 and XP_023470466_1,
PLPS_1,Pyridoxal-5-phosphate synthase,g3p_c + gln__L_c + ru5p__D_c --> glu__L_c + 3.0 h2o_c + h_c + pi_c + pydx5p_c,0.0,1000.0,XP_023462914_1,
PMANM,Phosphomannomutase,man1p_c <=> man6p_c,-1000.0,1000.0,XP_023462366_1,
PMDPHT,Pyrimidine phosphatase,5aprbu_c + h2o_c --> 4r5au_c + pi_c,0.0,1000.0,,
PMEVK,Phosphomevalonate kinase,5pmev_c + atp_c --> 5dpmev_c + adp_c,0.0,1000.0,XP_023461941_1,
PMPK,Phosphomethylpyrimidine kinase,4ampm_c + atp_c --> 2mahmp_c + adp_c,0.0,1000.0,XP_023465247_1,
PNP,Purine nucleoside phosphorylase,pi_c + rnam_c <=> h_c + ncam_c + r1p_c,-1000.0,1000.0,XP_023464411_1 or XP_023470497_1,
PNTK,Pantothenate kinase,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,0.0,1000.0,XP_023462434_1,
PNTOt2,Pantothenate reversible transport via proton symport,h_e + pnto__R_e --> h_c + pnto__R_c,0.0,1000.0,XP_023470072_1,
PPA,Inorganic diphosphatase,h2o_c + ppi_c --> h_c + 2.0 pi_c,0.0,1000.0,XP_023461957_1 or XP_023469800_1 or XP_023471422_1,
PPAKr,Propionate kinase,adp_c + ppap_c <=> atp_c + ppa_c,-1000.0,1000.0,,
PPAP_Et,Propanoyl phosphate transport (transport mechanism unknown - evidence from biolog data),ppap_e <=> ppap_c,-1000.0,1000.0,,
PPBNGS,Porphobilinogen synthase,2.0 5aop_c --> 2.0 h2o_c + h_c + ppbng_c,0.0,1000.0,XP_023466993_1,
PPCDC,Phosphopantothenoylcysteine decarboxylase,4ppcys_c + h_c --> co2_c + pan4p_c,0.0,1000.0,,
PPCK,Phosphoenolpyruvate carboxykinase,atp_c + oaa_c --> adp_c + co2_c + pep_c,0.0,1000.0,XP_023465315_1,
PPCOAC,Propionyl-CoA carboxylase,atp_c + hco3_c + ppcoa_c --> adp_c + h_c + mmcoa__S_c + pi_c,0.0,1000.0,XP_023462006_1 or XP_023463623_1,
PPCSCT,Propanoyl-CoA: succinate CoA-transferase,ppcoa_c + succ_c --> ppa_c + succoa_c,0.0,1000.0,XP_023461827_1,
PPDOy,"Propane-1,2-diol:NADP+ 1-oxidoreductase",h_c + lald__D_c + nadph_c --> 12ppd__R_c + nadp_c,0.0,1000.0,XP_023462622_1 or XP_023463944_1 or XP_023464245_1 or XP_023469080_1,
PPGPPDP,"Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",h2o_c + ppgpp_c --> gdp_c + ppi_c,0.0,1000.0,,
PPIabc,Diphosphate transport in via ABC system,atp_c + h2o_c + ppi_e --> adp_c + h_c + pi_c + ppi_c,0.0,1000.0,XP_023463336_1,
PPK,Polyphosphate kinase,atp_c + pi_c --> adp_c + ppi_c,0.0,1000.0,XP_023461261_1,
PPK2,Polyphosphate kinase,atp_c + ppi_c --> adp_c + pppi_c,0.0,1000.0,XP_023461261_1,
PPM,Phosphopentomutase,r1p_c <=> r5p_c,-1000.0,1000.0,XP_023462158_1 or XP_023465927_1,
PPM2,Phosphopentomutase 2 (deoxyribose),2dr1p_c <=> 2dr5p_c,-1000.0,1000.0,,
PPNCL3,4'-Phosphopantothenate:L-cysteine ligase,4ppan_c + atp_c + cys__L_c --> 4ppcys_c + amp_c + h_c + ppi_c,0.0,1000.0,XP_023468957_1,
PPND2,Prephenate dehydrogenase  NADP,nadp_c + pphn_c --> 34hpp_c + co2_c + nadph_c,0.0,1000.0,XP_023465902_1,
PPNDH,Prephenate dehydratase,h_c + pphn_c --> co2_c + h2o_c + phpyr_c,0.0,1000.0,XP_023462697_1,
PPOR,"Phenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)",o2_c + phpyr_c --> 2hyoxplac_c + co2_c,0.0,1000.0,XP_023470930_1,
PPPGO,Protoporphyrinogen oxidase (aerobic),1.5 o2_c + pppg9_c --> 3.0 h2o_c + ppp9_c,0.0,1000.0,XP_023464392_1,
PPYRDC,Phenylpyruvate decarboxylase,h_c + phpyr_c --> co2_c + pacald_c,0.0,1000.0,XP_023463056_1,
PRAGSr,Phosphoribosylglycinamide synthase,atp_c + gly_c + pram_c <=> adp_c + gar_c + h_c + pi_c,-1000.0,1000.0,XP_023468571_1,
PRAIS,Phosphoribosylaminoimidazole synthase,atp_c + fpram_c --> adp_c + air_c + h_c + pi_c,0.0,1000.0,XP_023468571_1,
PRAIi,Phosphoribosylanthranilate isomerase (irreversible),pran_c --> 2cpr5p_c,0.0,1000.0,,
PRAMPC,Phosphoribosyl-AMP cyclohydrolase,h2o_c + prbamp_c --> prfp_c,0.0,1000.0,XP_023470633_1,
PRASCSi,Phosphoribosylaminoimidazolesuccinocarboxamide synthase,5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + h_c + pi_c,0.0,1000.0,XP_023466879_1,
PRATPP,Phosphoribosyl-ATP pyrophosphatase,h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c,0.0,1000.0,XP_023470633_1,
PRCOA1,MNXR76960,hcholc3coa_c --> andrstndn_c + 4.0 h_c + ppcoa_c,0.0,1000.0,,
PRFGS,Phosphoribosylformylglycinamidine synthase,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + 2.0 h_c + pi_c,0.0,1000.0,XP_023463377_1,
PRMICI,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase,prfp_c <=> prlp_c,-1000.0,1000.0,XP_023464014_1,
PROR,,pro__L_c <=> h_c + pro__D_c,-1000.0,1000.0,XP_023469345_1,
PROabc,L-proline transport via ABC system,atp_c + h2o_c + pro__L_e --> adp_c + h_c + pi_c + pro__L_c,0.0,1000.0,XP_023463336_1 or XP_023466764_1,
PROt2r,L proline reversible transport via proton symport,h_e + pro__L_e --> h_c + pro__L_c,0.0,1000.0,XP_023468510_1,
PROt4,Na+/Proline-L symporter,na1_e + pro__L_e --> na1_c + pro__L_c,0.0,1000.0,XP_023468382_1,
PRPPS,Phosphoribosylpyrophosphate synthetase,atp_c + r5p_c <=> amp_c + h_c + prpp_c,-1000.0,1000.0,XP_023469234_1 or XP_023470260_1 or XP_023470701_1,
PSCVT,3-phosphoshikimate 1-carboxyvinyltransferase,pep_c + skm5p_c <=> 3psme_c + pi_c,-1000.0,1000.0,XP_023465122_1,
PSERT,Phosphoserine transaminase,3php_c + glu__L_c --> akg_c + pser__L_c,0.0,1000.0,XP_023466737_1,
PSP_L,Phosphoserine phosphatase (L-serine),h2o_c + pser__L_c --> pi_c + ser__L_c,0.0,1000.0,XP_023467308_1 or XP_023470053_1,
PSUDS,Pseudouridylate synthase,r5p_c + ura_c --> h2o_c + psd5p_c,0.0,1000.0,XP_023464189_1,
PTHPS,6-pyruvoyltetrahydropterin synthase,ahdt_c --> 6pthp_c + pppi_c,0.0,1000.0,XP_023463397_1 or XP_023470093_1,
PTHPS_1,6-pyruvoyltetrahydropterin synthase,ahdt_c <=> 6pthp_c + pppi_c,-1000.0,1000.0,,
PTPATi,Pantetheine-phosphate adenylyltransferase,atp_c + h_c + pan4p_c --> dpcoa_c + ppi_c,0.0,1000.0,XP_023462928_1,
PTRCAT1,Putrescine acetyltransferase,accoa_c + ptrc_c --> aprut_c + coa_c + h_c,0.0,1000.0,XP_023465321_1,
PTRCTA,Putrescine Transaminase,akg_c + ptrc_c --> 4abutn_c + glu__L_c,0.0,1000.0,XP_023462037_1,
PTRCabc,Putrescine transport via ABC system,atp_c + h2o_c + ptrc_e --> adp_c + h_c + pi_c + ptrc_c,0.0,1000.0,XP_023469923_1,
PTRCabcpp,Putrescine transport via ABC system (periplasm),atp_c + h2o_c + ptrc_p --> adp_c + h_c + pi_c + ptrc_c,0.0,1000.0,XP_023467288_1 or XP_023469923_1,
PUNP1,Purine-nucleoside phosphorylase (Adenosine),adn_c + pi_c <=> ade_c + r1p_c,-1000.0,1000.0,XP_023464411_1 or XP_023470497_1,
PUNP2,Purine-nucleoside phosphorylase (Deoxyadenosine),dad_2_c + pi_c <=> 2dr1p_c + ade_c,-1000.0,1000.0,XP_023464411_1 or XP_023470497_1,
PUNP3,Purine-nucleoside phosphorylase (Guanosine),gsn_c + pi_c <=> gua_c + r1p_c,-1000.0,1000.0,XP_023464411_1 or XP_023470497_1,
PUNP4,Purine-nucleoside phosphorylase (Deoxyguanosine),dgsn_c + pi_c <=> 2dr1p_c + gua_c,-1000.0,1000.0,XP_023464411_1 or XP_023470497_1,
PUNP5,Purine-nucleoside phosphorylase (Inosine),ins_c + pi_c <=> hxan_c + r1p_c,-1000.0,1000.0,XP_023464411_1 or XP_023470497_1,
PUNP6,Purine-nucleoside phosphorylase (Deoxyinosine),din_c + pi_c <=> 2dr1p_c + hxan_c,-1000.0,1000.0,XP_023464411_1 or XP_023470497_1,
PUNP7,Purine-nucleoside phosphorylase (Xanthosine),pi_c + xtsn_c <=> r1p_c + xan_c,-1000.0,1000.0,XP_023464411_1 or XP_023470497_1,
PY5CCR,,1p3h5c_c + 2.0 h_c + nadh_c --> 4hpro_LT_c + nad_c,0.0,1000.0,XP_023468652_1,
PY5CCR2,,1p3h5c_c + 2.0 h_c + nadph_c --> 4hpro_LT_c + nadp_c,0.0,1000.0,XP_023468652_1,
PYAM5PO,Pyridoxamine 5'-phosphate oxidase,h2o_c + o2_c + pyam5p_c --> h2o2_c + nh4_c + pydx5p_c,0.0,1000.0,XP_023463090_1 or XP_023469684_1,
PYDAMK,Pyridoxamine kinase,atp_c + pydam_c --> adp_c + h_c + pyam5p_c,0.0,1000.0,XP_023466958_1,
PYDXK,Pyridoxal kinase,atp_c + pydx_c --> adp_c + h_c + pydx5p_c,0.0,1000.0,XP_023466958_1,
PYDXNK,Pyridoxine kinase,atp_c + pydxn_c --> adp_c + h_c + pdx5p_c,0.0,1000.0,XP_023466958_1,
PYDXNO,Pyridoxine oxidase,o2_c + pydxn_c --> h2o2_c + pydx_c,0.0,1000.0,XP_023467903_1,
PYDXOR,Pyridoxine:NADP+ 4-oxidoreductase,h_c + nadph_c + pydx_c --> nadp_c + pydxn_c,0.0,1000.0,XP_023471239_1,
PYDXPP,Pyridoxal 5-phosphate phosphatase,h2o_c + pydx5p_c --> pi_c + pydx_c,0.0,1000.0,XP_023460959_1 or XP_023462619_1 or XP_023471620_1,
PYDXS,Pyridoxal 5-phosphate synthase,g3p_c + gln__L_c + ru5p__D_c <=> glu__L_c + 3.0 h2o_c + h_c + pi_c + pydx5p_c,-1000.0,1000.0,XP_023462914_1 or (XP_023462914_1 and XP_023470466_1),
PYK,Pyruvate kinase,adp_c + h_c + pep_c --> atp_c + pyr_c,0.0,1000.0,XP_023469673_1 or XP_023471370_1,
PYK6,RE2954,dtdp_c + h_c + pep_c --> dttp_c + pyr_c,0.0,1000.0,,
PYRDC,Pyruvate decarboxylase,h_c + pyr_c --> acald_c + co2_c,0.0,1000.0,XP_023463056_1,
PYRt2,Pyruvate transport in via proton symport,h_e + pyr_e --> h_c + pyr_c,0.0,1000.0,XP_023462876_1 or XP_023463801_1 or XP_023466247_1 or XP_023470959_1,
QMO2,Quinol monooxygenase (Ubiquinol-8),2.0 o2_c + q8h2_c --> 2.0 h_c + 2.0 o2s_c + q8_c,0.0,1000.0,,
QULNS,Quinolinate synthase,dhap_c + iasp_c --> 2.0 h2o_c + pi_c + quln_c,0.0,1000.0,,
R5PP,Ribose 5-phosphate phosphatase,h2o_c + r5p_c --> pi_c + rib__D_c,0.0,1000.0,XP_023461720_1 or XP_023471254_1 or XP_023471620_1,
RAFFINt2,Raffinose transport in via proton symport,h_e + raffin_e --> h_c + raffin_c,0.0,1000.0,,
RAFGH,Raffinose galactohydrolase,h2o_c + raffin_c --> gal_c + sucr_c,0.0,1000.0,XP_023468901_1,
RBFK,Riboflavin kinase,atp_c + ribflv_c --> adp_c + fmn_c + h_c,0.0,1000.0,XP_023463754_1 or XP_023468968_1,
RBFSa,Riboflavin synthase,4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c,0.0,1000.0,XP_023467927_1,
RBFSb,Riboflavin synthase,2.0 dmlz_c --> 4r5au_c + ribflv_c,0.0,1000.0,XP_023462917_1,
RBK,Ribokinase,atp_c + rib__D_c --> adp_c + h_c + r5p_c,0.0,1000.0,XP_023467758_1 or XP_023470148_1,
