condition,reaction_id,reaction_name,flux,subsystem,equation
glucose_aerobic,ORPT,Orotate phosphoribosyltransferase,-0.1269093305856893,,orot5p_c + ppi_c <=> orot_c + prpp_c
glucose_aerobic,OXCDC,Oxalyl-CoA decarboxylase,3.836494825668141e-05,,h_c + oxalcoa_c --> co2_c + forcoa_c
glucose_aerobic,P5CR,Pyrroline-5-carboxylate reductase,0.08480763636880709,,1pyr5c_c + 2.0 h_c + nadph_c --> nadp_c + pro__L_c
glucose_aerobic,PANTS,Pantothenate synthase,0.0002209821019585334,,ala_B_c + atp_c + pant__R_c --> amp_c + h_c + pnto__R_c + ppi_c
glucose_aerobic,PAPPT3,"Phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",0.03836494825668141,,udcpp_c + ugmda_c --> uagmda_c + ump_c
glucose_aerobic,PC,Pyruvate carboxylase,1.1493102644098572,,atp_c + hco3_c + pyr_c --> adp_c + h_c + oaa_c + pi_c
glucose_aerobic,PDBL_3,,8.555383461239954e-05,,dhap_c + gln__L_c + ru5p__D_c --> glu__L_c + 3.0 h2o_c + h_c + pi_c + pydx5p_c
glucose_aerobic,PDC,,-0.757734199883755,,2ahethmpp_c <=> acald_c + thmpp_c
glucose_aerobic,PFK,Phosphofructokinase,2.4381837119069916,,atp_c + f6p_c --> adp_c + fdp_c + h_c
glucose_aerobic,PFK_3,Phosphofructokinase (s7p),3.563471538781149,,atp_c + s7p_c --> adp_c + h_c + s17bp_c
glucose_aerobic,PGAMT,Phosphoglucosamine mutase,-0.07672989651336282,,gam1p_c <=> gam6p_c
glucose_aerobic,PGCD,Phosphoglycerate dehydrogenase,0.5885624259480376,,3pg_c + nad_c --> 3php_c + h_c + nadh_c
glucose_aerobic,PGI,Glucose-6-phosphate isomerase,-0.9023890121007678,,g6p_c <=> f6p_c
glucose_aerobic,PGK,Phosphoglycerate kinase,-15.441375848244434,,3pg_c + atp_c <=> 13dpg_c + adp_c
glucose_aerobic,PGL,6-phosphogluconolactonase,10.902389012100768,,6pgl_c + h2o_c --> 6pgc_c + h_c
glucose_aerobic,PGM,Phosphoglycerate mutase,-14.852813422296396,,2pg_c <=> 3pg_c
glucose_aerobic,PHEMEt,Heme transport,-0.0001044485716288103,,pheme_e <=> pheme_c
glucose_aerobic,PHETA1,Phenylalanine transaminase,-0.07107682138774081,,akg_c + phe__L_c <=> glu__L_c + phpyr_c
glucose_aerobic,PIt2r,Phosphate reversible transport via symport,0.37831406921282484,,h_e + pi_e --> h_c + pi_c
glucose_aerobic,PMDPHT,Pyrimidine phosphatase,0.00017110766922479907,,5aprbu_c + h2o_c --> 4r5au_c + pi_c
glucose_aerobic,PMEVK,Phosphomevalonate kinase,0.42232135040954893,,5pmev_c + atp_c --> 5dpmev_c + adp_c
glucose_aerobic,PMPK,Phosphomethylpyrimidine kinase,8.555383461239954e-05,,4ampm_c + atp_c --> 2mahmp_c + adp_c
glucose_aerobic,PNTK,Pantothenate kinase,0.0002209821019585334,,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c
glucose_aerobic,PPA,Inorganic diphosphatase,1.5483816888769424,,h2o_c + ppi_c --> h_c + 2.0 pi_c
glucose_aerobic,PPBNGS,Porphobilinogen synthase,0.0004177942865152412,,2.0 5aop_c --> 2.0 h2o_c + h_c + ppbng_c
glucose_aerobic,PPCDC,Phosphopantothenoylcysteine decarboxylase,0.0002209821019585334,,4ppcys_c + h_c --> co2_c + pan4p_c
glucose_aerobic,PPCSCT,Propanoyl-CoA: succinate CoA-transferase,0.9430902272416277,,ppcoa_c + succ_c --> ppa_c + succoa_c
glucose_aerobic,PPNCL3,4'-Phosphopantothenate:L-cysteine ligase,0.0002209821019585334,,4ppan_c + atp_c + cys__L_c --> 4ppcys_c + amp_c + h_c + ppi_c
glucose_aerobic,PPND2,Prephenate dehydrogenase  NADP,0.052989282882645795,,nadp_c + pphn_c --> 34hpp_c + co2_c + nadph_c
glucose_aerobic,PPNDH,Prephenate dehydratase,0.07111518633599749,,h_c + pphn_c --> co2_c + h2o_c + phpyr_c
glucose_aerobic,PPPGO,Protoporphyrinogen oxidase (aerobic),0.0001044485716288103,,1.5 o2_c + pppg9_c --> 3.0 h2o_c + ppp9_c
glucose_aerobic,PRAGSr,Phosphoribosylglycinamide synthase,0.17177828852035065,,atp_c + gly_c + pram_c <=> adp_c + gar_c + h_c + pi_c
glucose_aerobic,PRAIS,Phosphoribosylaminoimidazole synthase,0.17177828852035065,,atp_c + fpram_c --> adp_c + air_c + h_c + pi_c
glucose_aerobic,PRAIi,Phosphoribosylanthranilate isomerase (irreversible),0.021807787537545413,,pran_c --> 2cpr5p_c
glucose_aerobic,PRAMPC,Phosphoribosyl-AMP cyclohydrolase,0.036346184679414834,,h2o_c + prbamp_c --> prfp_c
glucose_aerobic,PRASCSi,Phosphoribosylaminoimidazolesuccinocarboxamide synthase,0.17169273468573826,,5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + h_c + pi_c
glucose_aerobic,PRATPP,Phosphoribosyl-ATP pyrophosphatase,0.036346184679414834,,h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c
glucose_aerobic,PRFGS,Phosphoribosylformylglycinamidine synthase,0.17177828852035065,,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + 2.0 h_c + pi_c
glucose_aerobic,PRMICI,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase,0.036346184679414834,,prfp_c <=> prlp_c
glucose_aerobic,PRPPS,Phosphoribosylpyrophosphate synthetase,0.35771554484428736,,atp_c + r5p_c <=> amp_c + h_c + prpp_c
glucose_aerobic,PSCVT,3-phosphoshikimate 1-carboxyvinyltransferase,0.14616891826002595,,pep_c + skm5p_c <=> 3psme_c + pi_c
glucose_aerobic,PSERT,Phosphoserine transaminase,0.5885624259480376,,3php_c + glu__L_c --> akg_c + pser__L_c
glucose_aerobic,PSP_L,Phosphoserine phosphatase (L-serine),0.5885624259480376,,h2o_c + pser__L_c --> pi_c + ser__L_c
glucose_aerobic,PTPATi,Pantetheine-phosphate adenylyltransferase,0.0002209821019585334,,atp_c + h_c + pan4p_c --> dpcoa_c + ppi_c
glucose_aerobic,PYK,Pyruvate kinase,14.51207206515882,,adp_c + h_c + pep_c --> atp_c + pyr_c
glucose_aerobic,PYK6,RE2954,0.010038572360843257,,dtdp_c + h_c + pep_c --> dttp_c + pyr_c
glucose_aerobic,PYRDC,Pyruvate decarboxylase,11.604647380041385,,h_c + pyr_c --> acald_c + co2_c
glucose_aerobic,QMO2,Quinol monooxygenase (Ubiquinol-8),7.468718240781777,,2.0 o2_c + q8h2_c --> 2.0 h_c + 2.0 o2s_c + q8_c
glucose_aerobic,QULNS,Quinolinate synthase,0.0008739535212871907,,dhap_c + iasp_c --> 2.0 h2o_c + pi_c + quln_c
glucose_aerobic,RBFK,Riboflavin kinase,8.555383461239954e-05,,atp_c + ribflv_c --> adp_c + fmn_c + h_c
glucose_aerobic,RBFSa,Riboflavin synthase,0.00034221533844959814,,4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c
glucose_aerobic,RBFSb,Riboflavin synthase,0.00017110766922479907,,2.0 dmlz_c --> 4r5au_c + ribflv_c
glucose_aerobic,RNDR2,Ribonucleoside-diphosphate reductase (GDP),0.010365058070507615,,gdp_c + trdrd_c --> dgdp_c + h2o_c + trdox_c
glucose_aerobic,RNDR4,Ribonucleoside-diphosphate reductase (UDP),0.010038572360843257,,trdrd_c + udp_c --> dudp_c + h2o_c + trdox_c
glucose_aerobic,RNTR1,Ribonucleoside triphosphate reductase  ATP,0.010038572360843257,,atp_c + trdrd_c --> datp_c + h2o_c + trdox_c
glucose_aerobic,RNTR3,Ribonucleoside triphosphate reductase  CTP,0.010365058070507615,,ctp_c + trdrd_c --> dctp_c + h2o_c + trdox_c
glucose_aerobic,RPE,Ribulose 5-phosphate 3-epimerase,6.980774159302271,,ru5p__D_c <=> xu5p__D_c
glucose_aerobic,RPI,Ribose-5-phosphate isomerase,-3.921187083625436,,r5p_c <=> ru5p__D_c
glucose_aerobic,SADT,Sulfate adenylyltransferase,0.09448826376241555,,atp_c + h_c + so4_c --> aps_c + ppi_c
glucose_aerobic,SDPDS,Succinyl-diaminopimelate desuccinylase,0.6088505778850863,,h2o_c + sl26da_c --> 26dap_LL_c + succ_c
glucose_aerobic,SDPTA,Succinyldiaminopimelate transaminase,-0.6088505778850863,,akg_c + sl26da_c <=> glu__L_c + sl2a6o_c
glucose_aerobic,SHK3Dr,Shikimate dehydrogenase,0.14616891826002595,,3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
glucose_aerobic,SHKK,Shikimate kinase,0.14616891826002595,,atp_c + skm_c --> adp_c + h_c + skm5p_c
glucose_aerobic,SO4t2pp,Sulfate transport in via proton symport (periplasm to cytoplasm),0.0961525352177904,,h_p + so4_p --> h_c + so4_c
glucose_aerobic,SO4tex,Sulfate transport via diffusion (extracellular to periplasm),0.0961525352177904,,so4_e <=> so4_p
glucose_aerobic,SPODM,Superoxide dismutase,7.468718240781777,,2.0 h_c + 2.0 o2s_c --> h2o2_c + o2_c
glucose_aerobic,SUCD4,Succinate dehyrdogenase,7.468718240781777,,fadh2_c + q8_c --> fad_c + q8h2_c
glucose_aerobic,SUCOAACTr,Succinyl-CoA:acetate CoA transferase,0.3333656958352542,,ac_c + succoa_c <=> accoa_c + succ_c
glucose_aerobic,SULR,Sulfite reductase (NADPH2),0.09448826376241555,,5.0 h_c + 3.0 nadph_c + so3_c --> 3.0 h2o_c + h2s_c + 3.0 nadp_c
glucose_aerobic,THDPS,Tetrahydrodipicolinate succinylase,0.6088505778850863,,h2o_c + succoa_c + thdp_c --> coa_c + sl2a6o_c
glucose_aerobic,THMP,Thiamin phosphatase,8.555383461239954e-05,,h2o_c + thmmp_c --> pi_c + thm_c
glucose_aerobic,THRD_L,L-threonine deaminase,0.11146130052065392,,thr__L_c --> 2obut_c + nh4_c
glucose_aerobic,THRS,Threonine synthase,0.20878818680458128,,h2o_c + phom_c --> pi_c + thr__L_c
glucose_aerobic,THZPSN,Thiazole phosphate synthesis,8.555383461239954e-05,,atp_c + cys__L_c + dxyl5p_c + tyr__L_c --> 4hba_c + 4mpetz_c + ala__L_c + amp_c + co2_c + h2o_c + h_c + ppi_c
glucose_aerobic,TKT1,Transketolase,3.563471538781149,,r5p_c + xu5p__D_c <=> g3p_c + s7p_c
glucose_aerobic,TKT2,Transketolase,3.4173026205211228,,e4p_c + xu5p__D_c <=> f6p_c + g3p_c
glucose_aerobic,TMDPK,Thiamine diphosphokinase,8.555383461239954e-05,,atp_c + thm_c --> amp_c + h_c + thmpp_c
glucose_aerobic,TMDS,Thymidylate synthase,0.010038572360843257,,dump_c + mlthf_c --> dhf_c + dtmp_c
glucose_aerobic,TMPPP,Thiamine-phosphate diphosphorylase,8.555383461239954e-05,,2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c
glucose_aerobic,TPI,Triose-phosphate isomerase,6.0006957433322405,,dhap_c <=> g3p_c
glucose_aerobic,TRDR,Thioredoxin reductase (NADPH),0.1352955246251173,,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c
glucose_aerobic,TRPS1,Tryptophan synthase (indoleglycerol phosphate),0.021807787537545413,,3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
glucose_aerobic,TYRTA,Tyrosine transaminase,-0.052989282882645795,,akg_c + tyr__L_c <=> 34hpp_c + glu__L_c
glucose_aerobic,UAAGDS,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",0.03836494825668141,,26dap__M_c + atp_c + uamag_c --> adp_c + h_c + pi_c + ugmd_c
glucose_aerobic,UAGCVT_1,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,0.03836494825668141,,pep_c + uacgam_c --> pi_c + uaccg_c
glucose_aerobic,UAGDP,UDP-N-acetylglucosamine diphosphorylase,0.07672989651336282,,acgam1p_c + h_c + utp_c --> ppi_c + uacgam_c
glucose_aerobic,UAGHD,,0.03836494825668141,,h_c + nadh_c + uaccg_c --> nad_c + uamr_c
glucose_aerobic,UAGPT3,UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,0.03836494825668141,,uacgam_c + uagmda_c --> h_c + uaagmda_c + udp_c
glucose_aerobic,UAMAGS,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,0.03836494825668141,,atp_c + glu__D_c + uama_c --> adp_c + h_c + pi_c + uamag_c
glucose_aerobic,UAMAS,UDP-N-acetylmuramoyl-L-alanine synthetase,0.03836494825668141,,ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c
glucose_aerobic,UDCPDP,Undecaprenyl-diphosphatase,0.03836494825668141,,h2o_c + udcpdp_c --> h_c + pi_c + udcpp_c
glucose_aerobic,UGMDDS,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase",0.03836494825668141,,alaala_c + atp_c + ugmd_c --> adp_c + h_c + pi_c + ugmda_c
glucose_aerobic,UMPK,UMP kinase,0.1652742788423707,,atp_c + ump_c <=> adp_c + udp_c
glucose_aerobic,UPP3S,Uroporphyrinogen-III synthase,0.0001044485716288103,,hmbil_c --> h2o_c + uppg3_c
glucose_aerobic,UPPDC1,Uroporphyrinogen decarboxylase (uroporphyrinogen III),0.0001044485716288103,,4.0 h_c + uppg3_c --> 4.0 co2_c + cpppg3_c
glucose_aerobic,URIDK2r,Uridylate kinase (dUMP),-0.010038572360843257,,atp_c + dump_c <=> adp_c + dudp_c
glucose_aerobic,VALTA,Valine transaminase,-0.16234588234193817,,akg_c + val__L_c <=> 3mob_c + glu__L_c
glucose_aerobic,r2465_1,Cation Diffusion Facilitator (Cdf) Tcdb:2.A.4.2.3,-0.0001308244735552836,,zn2_c <-- zn2_e
glucose_aerobic,sink_4hba_c,R_sink_4hba_c,8.555383461239954e-05,,4hba_c --> 
glucose_aerobic,Growth,Biomass reaction,0.3836494825668141,,0.000223 10fthf_c + 0.513689 ala__L_c + 0.000223 amet_c + 0.295792 arg__L_c + 0.241055 asn__L_c + 0.241055 asp__L_c + 54.124831 atp_c + 0.005205 ca2_c + 0.005205 cl_c + 0.000576 coa_c + 0.0001 cobalt2_c + 0.133508 ctp_c + 0.000709 cu2_c + 0.09158 cys__L_c + 0.026166 datp_c + 0.027017 dctp_c + 0.027017 dgtp_c + 0.026166 dttp_c + 0.000223 fad_c + 0.006715 fe2_c + 0.007808 fe3_c + 0.26316 gln__L_c + 0.26316 glu__L_c + 0.612638 gly_c + 0.215096 gtp_c + 48.601527 h2o_c + 0.094738 his__L_c + 0.290529 ile__L_c + 0.195193 k_c + 0.450531 leu__L_c + 0.343161 lys__L_c + 0.153686 met__L_c + 0.008675 mg2_c + 0.000223 mlthf_c + 0.000691 mn2_c + 0.0001 mql8_c + 0.001831 nad_c + 0.000447 nadp_c + 0.185265 phe__L_c + 0.221055 pro__L_c + 0.000223 pydx5p_c + 0.000223 ribflv_c + 0.215792 ser__L_c + 0.004338 so4_c + 0.000223 thf_c + 0.000223 thmpp_c + 0.253687 thr__L_c + 0.056843 trp__L_c + 0.137896 tyr__L_c + 0.1 uaagmda_c + 0.144104 utp_c + 0.423162 val__L_c + 0.000341 zn2_c --> 53.95 adp_c + 53.95 h_c + 53.945662 pi_c + 0.773903 ppi_c
glucose_aerobic,AHMMPS,4 amino 5 hydroxymethyl 2 methylpyrimidine synthetase,8.555383461239954e-05,,air_c + 2.0 h_c --> 4ahmmp_c + gcald_c + pi_c
glucose_aerobic,BZDH,Benzaldehyde dehydrogenase,3.836494825668141e-05,,bzal_c + h2o_c + nad_c <=> bz_c + 2.0 h_c + nadh_c
glucose_aerobic,DAPDC,Diaminopimelate decarboxylase,0.5704856296284049,,26dap__M_c + h_c --> co2_c + lys__L_c
glucose_aerobic,PHPYROX,Phenylpyruvate oxidation chemical,3.836494825668141e-05,,o2_c + phpyr_c --> bzal_c + h_c + oxa_c
glucose_low_o2,EX_acald_e,EX_acald_e,16.76520261158523,,acald_e --> 
glucose_low_o2,EX_ca2_e,EX_ca2_e,-0.0011663634592459001,,ca2_e <=> 
glucose_low_o2,EX_cl_e,EX_cl_e,-0.0011663634592459001,,cl_e <=> 
glucose_low_o2,EX_co2_e,EX_co2_e,16.37309732251241,,co2_e --> 
glucose_low_o2,EX_cobalt2_e,EX_cobalt2_e,-2.2408519870238234e-05,,cobalt2_e <=> 
glucose_low_o2,EX_cu2_e,EX_cu2_e,-0.00015887640587998908,,cu2_e <=> 
glucose_low_o2,EX_fe2_e,EX_fe2_e,-0.0015657393046332171,,fe2_e <=> 
glucose_low_o2,EX_fe3_e,EX_fe3_e,-0.001749657231468201,,fe3_e <=> 
glucose_low_o2,EX_glc__D_e,EX_glc__D_e,-10.0,,glc__D_e <=> 
glucose_low_o2,EX_h2o_e,EX_h2o_e,22.69909951116732,,h2o_e <=> 
glucose_low_o2,EX_h2s_e,EX_h2s_e,1.285056330067502,,h2s_e --> 
glucose_low_o2,EX_h_e,EX_h_e,-0.22112368871599983,,h_e <=> 
glucose_low_o2,EX_k_e,EX_k_e,-0.043739862190314116,,k_e <=> 
glucose_low_o2,EX_lac__L_e,EX_lac__L_e,0.17780977846091428,,lac__L_e --> 
glucose_low_o2,EX_mg2_e,EX_mg2_e,-0.0019439390987431669,,mg2_e <=> 
glucose_low_o2,EX_mn2_e,EX_mn2_e,-0.00015484287230334618,,mn2_e <=> 
glucose_low_o2,EX_nh4_e,EX_nh4_e,-2.509375969651244,,nh4_e <=> 
glucose_low_o2,EX_o2_e,EX_o2_e,-5.0,,o2_e <=> 
glucose_low_o2,EX_pheme_e,EX_pheme_e,6.100719534671978e-05,,pheme_e --> 
glucose_low_o2,EX_pi_e,EX_pi_e,-0.22096884584400378,,pi_e <=> 
glucose_low_o2,EX_so4_e,EX_so4_e,-1.341217907077485,,so4_e <=> 
glucose_low_o2,EX_zn2_e,EX_zn2_e,-7.641305275751238e-05,,zn2_e <=> 
glucose_low_o2,AACT,,-0.5710550229673725,,accoa_c + akg_c + h2o_c + 2.0 h_c <=> coa_c + hcit_c
glucose_low_o2,AASAD3,L-aminoadipate-semialdehyde dehydrogenase (NADH),0.5710550229673725,,L2aadp6sa_c + h2o_c + nad_c --> L2aadp_c + 2.0 h_c + nadh_c
glucose_low_o2,AATA,2 aminoadipate transaminase,-0.5710550229673725,,2oxoadp_c + glu__L_c <=> L2aadp_c + akg_c
glucose_low_o2,ACACT1r,Acetyl-CoA C-acetyltransferase,0.24667298673158247,,2.0 accoa_c <=> aacoa_c + coa_c
glucose_low_o2,ACALDt,Acetaldehyde reversible transport,-16.76520261158523,,acald_e <=> acald_c
glucose_low_o2,ACCOAL,Acetate-CoA ligase (ADP-forming),0.7053824471591181,,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c
glucose_low_o2,ACHBS,2-aceto-2-hydroxybutanoate synthase,0.06510324869380443,,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c
glucose_low_o2,ACITL,ATP-Citrate lyase,0.3147383056244343,,atp_c + cit_c + coa_c --> accoa_c + adp_c + oaa_c + pi_c
glucose_low_o2,ACLSb,Acetolactate synthase (step 2),0.19591074258433294,,2ahethmpp_c + pyr_c --> alac__S_c + thmpp_c
glucose_low_o2,ACONT,Aconitate hydratase,-0.3147383056244343,,cit_c <=> icit_c
glucose_low_o2,ACOXT,Acetyl-CoA:oxalate CoA-transferase,2.2408519870238234e-05,,accoa_c + oxa_c <=> ac_c + oxalcoa_c
glucose_low_o2,ADCL,4-aminobenzoate synthase,0.00014991299793189135,,4adcho_c --> 4abz_c + h_c + pyr_c
glucose_low_o2,ADCS,4-amino-4-deoxychorismate synthase,0.00014991299793189135,,chor_c + gln__L_c --> 4adcho_c + glu__L_c
glucose_low_o2,ADK1,Adenylate kinase,1.79188685444777,,amp_c + atp_c <=> 2.0 adp_c
glucose_low_o2,ADNK1,Adenosine kinase,2.2408519870238234e-05,,adn_c + atp_c --> adp_c + amp_c + h_c
glucose_low_o2,ADSL1r,Adenylsuccinate lyase,0.06700931739396143,,dcamp_c <=> amp_c + fum_c
glucose_low_o2,ADSL2r,Adenylosuccinate lyase,0.10028372854927818,,25aics_c <=> aicar_c + fum_c
glucose_low_o2,ADSS,Adenylosuccinate synthase,0.06700931739396143,,asp__L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 2.0 h_c + pi_c
glucose_low_o2,AGTi,Alanine glyoxylate aminotransferase  irreversible,0.0001998839972425226,,ala__L_c + glx_c <=> gly_c + pyr_c
glucose_low_o2,AHCi,Adenosylhomocysteinase,2.2408519870238234e-05,,ahcys_c + h2o_c <=> adn_c + hcys__L_c
glucose_low_o2,AHSERL2,O acetylhomoserine  thiol  lyase,0.055189495418012186,,achms_c + h2s_c --> ac_c + h_c + hcys__L_c
glucose_low_o2,AICART,Phosphoribosylaminoimidazolecarboxamide formyltransferase,0.12151311210394447,,10fthf_c + aicar_c <=> fprica_c + thf_c
glucose_low_o2,AIRCr,Phosphoribosylaminoimidazole carboxylase,0.10028372854927818,,air_c + co2_c <=> 5aizc_c + h_c
glucose_low_o2,AKP1_2,Alkaline phosphatase (Dihydroneopterin),0.00014991299793189135,,ahdt_c + 3.0 h2o_c --> dhnpt_c + 2.0 h_c + 3.0 pi_c
glucose_low_o2,ALAALAr,D-alanine-D-alanine ligase (reversible),0.022408519870238234,,2.0 ala__D_c + atp_c <=> adp_c + alaala_c + h_c + pi_c
glucose_low_o2,ALAR,Alanine racemase,0.04481703974047647,,ala__L_c <=> ala__D_c
glucose_low_o2,ALAS,,0.0004880575627737582,,gly_c + h_c + succoa_c <=> 5aop_c + co2_c + coa_c
glucose_low_o2,ALATA_L,L-alanine transaminase,-0.18248557424487463,,akg_c + ala__L_c <=> glu__L_c + pyr_c
glucose_low_o2,ALCD2ir,Alcohol dehydrogenase  reverse rxn  acetaldehyde   ethanol,7.818818443423198,,acald_c + h_c + nadh_c <=> etoh_c + nad_c
glucose_low_o2,ALCD2y,"Alcohol dehydrogenase (ethanol, NADP)",7.818818443423198,,etoh_c + nadp_c <=> acald_c + h_c + nadph_c
glucose_low_o2,AMMQT8_2,S-adenosylmethione:2-demethylmenaquinone methyltransferase,2.2408519870238234e-05,,2dmmq8_c + amet_c --> ahcys_c + h_c + mqn8_c
glucose_low_o2,ANPRT,Anthranilate phosphoribosyltransferase,0.012737674949839519,,anth_c + prpp_c --> ppi_c + pran_c
glucose_low_o2,ANS,Anthranilate synthase,0.012737674949839519,,chor_c + gln__L_c --> anth_c + glu__L_c + h_c + pyr_c
glucose_low_o2,APRAUR,5-amino-6-(5-phosphoribosylamino)uracil reductase,9.994199862126252e-05,,5apru_c + h_c + nadph_c --> 5aprbu_c + nadp_c
glucose_low_o2,APSR,Adenosine 5'-phosphosulfate reductase;,1.340245825485514,,aps_c + trdrd_c --> amp_c + 2.0 h_c + so3_c + trdox_c
glucose_low_o2,ARGSL,Argininosuccinate lyase,0.06628260909457508,,argsuc_c <=> arg__L_c + fum_c
glucose_low_o2,ARGSS,Argininosuccinate synthase,0.06628260909457508,,asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + h_c + ppi_c
glucose_low_o2,ASAD,Aspartate-semialdehyde dehydrogenase,-0.8268003230536196,,aspsa_c + nadp_c + pi_c <=> 4pasp_c + h_c + nadph_c
glucose_low_o2,ASLP,,0.07412626330475458,,asp__L_c + co2_c + nh4_c <=> cbasp_c + h2o_c + 2.0 h_c
glucose_low_o2,ASNS1,Asparagine synthase (glutamine-hydrolysing),0.05401685757320277,,asp__L_c + atp_c + gln__L_c + h2o_c --> amp_c + asn__L_c + glu__L_c + h_c + ppi_c
glucose_low_o2,ASP1DC,Aspartate 1-decarboxylase,0.00012907307445242377,,asp__L_c + h_c --> ala_B_c + co2_c
glucose_low_o2,ASPK,Aspartate kinase,0.8268003230536196,,asp__L_c + atp_c <=> 4pasp_c + adp_c
glucose_low_o2,ASPO5,L-aspartate oxidase,0.0005104660826440177,,asp__L_c + fum_c --> h_c + iasp_c + succ_c
glucose_low_o2,ASPTA,Aspartate transaminase,-1.243175495699691,,akg_c + asp__L_c <=> glu__L_c + oaa_c
glucose_low_o2,ATPPRT,ATP phosphoribosyltransferase,0.021229383554666297,,atp_c + prpp_c --> ppi_c + prbatp_c
glucose_low_o2,ATPS4rpp,ATP synthase (four protons for one ATP) (periplasm),2.127457465070015,,adp_c + 4.0 h_p + pi_c <=> atp_c + h2o_c + 3.0 h_c
glucose_low_o2,BCOALIG,Benzoate CoA ligase,2.2408519870238234e-05,,atp_c + bz_c + coa_c + 4.0 h_c --> amp_c + benzcoa_c + ppi_c
glucose_low_o2,BSCT,Benzoylsuccinyl-CoA thiolase,-2.2408519870238234e-05,,coa_c + 4.0 h_c + sbzcoa_c <=> benzcoa_c + succoa_c
glucose_low_o2,CA2abc,Calcium transport via ABC system,0.0011663634592459001,,atp_c + ca2_e + h2o_c --> adp_c + ca2_c + h_c + pi_c
glucose_low_o2,CAT,Catalase,0.03706313165237729,,2.0 h2o2_c --> 2.0 h2o_c + o2_c
glucose_low_o2,CBMKr,Carbamate kinase,0.06628260909457508,,atp_c + co2_c + nh4_c <=> adp_c + cbp_c + 2.0 h_c
glucose_low_o2,CHORM,Chorismate mutase,0.07248797641704144,,chor_c --> pphn_c
glucose_low_o2,CHORS,Chorismate synthase,0.08537556436481285,,3psme_c --> chor_c + pi_c
glucose_low_o2,CO2t,CO2 transporter via diffusion,-16.37309732251241,,co2_e <=> co2_c
glucose_low_o2,COBALTt5,Cobalt (Co+2) transport via diffusion (extracellular to cytoplasm),-2.2408519870238234e-05,,cobalt2_c <=> cobalt2_e
glucose_low_o2,CPPPGO,Coproporphyrinogen oxidase (O2 required),6.100719534671978e-05,,cpppg3_c + 2.0 h_c + o2_c --> 2.0 co2_c + 2.0 h2o_c + pppg9_c
glucose_low_o2,CTPS1,CTP synthase  NH3,0.03597127652169992,,atp_c + nh4_c + utp_c --> adp_c + ctp_c + 2.0 h_c + pi_c
glucose_low_o2,CYSTS,Cystathionine beta synthase,0.020700766570927228,,hcys__L_c + ser__L_c --> cyst__L_c + h2o_c
glucose_low_o2,CYTBD2pp,Cytochrome oxidase bd (menaquinol-8: 2 protons) (periplasm),9.925523883678773,,2.0 h_c + mql8_c + 0.5 o2_c --> h2o_c + 2.0 h_p + mqn8_c
glucose_low_o2,Clt,Major Facilitator(MFS) TCDB:2.A.1.14.6,0.0011663634592459001,,cl_e <=> cl_c
glucose_low_o2,Cuabc,Copper transport via ABC system,0.00015887640587998908,,atp_c + cu2_e + h2o_c --> adp_c + cu2_c + h_c + pi_c
glucose_low_o2,DAPE,Diaminopimelate epimerase,0.670360843709519,,26dap_LL_c <=> 26dap__M_c
glucose_low_o2,DB4PS,"3,4-Dihydroxy-2-butanone-4-phosphate synthase",0.00019988399724252503,,ru5p__D_c --> db4p_c + for_c
glucose_low_o2,DDPA,3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase,0.08537556436481285,,e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
glucose_low_o2,DHAD1,"Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)",0.19591074258433294,,23dhmb_c --> 3mob_c + h2o_c
glucose_low_o2,DHAD2,"Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)",0.06510324869380443,,23dhmp_c --> 3mop_c + h2o_c
